Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
377.0000000000,-0.0005545850,0.0000000000,0.0500000007,0.9633486271
378.0000000000,-0.0005500577,0.0000000000,0.0500000007,0.9643823504
379.0000000000,-0.0005455305,0.0000000000,0.0500000007,0.9654160142
380.0000000000,-0.0005410032,0.0000000000,0.0500000007,0.9664496183
381.0000000000,-0.0005364759,0.0000000000,0.0500000007,0.9674833417
382.0000000000,-0.0005319486,0.0000000000,0.0500000007,0.9685170651
383.0000000000,-0.0005274214,0.0000000000,0.0500000007,0.9695506096
384.0000000000,-0.0005228941,0.0000000000,0.0500000007,0.9705843926
385.0000000000,-0.0005183668,0.0000000000,0.0500000007,0.9716180563
386.0000000000,-0.0005138395,0.0000000000,0.0500000007,0.9726517201
387.0000000000,-0.0005093123,0.0000000000,0.0500000007,0.9736853838
388.0000000000,-0.0005047850,0.0000000000,0.0500000007,0.9747190476
389.0000000000,-0.0005002577,0.0000000000,0.0500000007,0.9757527113
390.0000000000,-0.0004957304,0.0000000000,0.0500000007,0.9767863751
391.0000000000,-0.0004912032,0.0000000000,0.0500000007,0.9778200388
392.0000000000,-0.0004866759,0.0000000000,0.0500000007,0.9788537026
393.0000000000,-0.0004821487,0.0000000000,0.0500000007,0.9798873663
394.0000000000,-0.0004776214,0.0000000000,0.0500000007,0.9809210300
395.0000000000,-0.0004730942,0.0000000000,0.0500000007,0.9819546938
396.0000000000,-0.0004685669,0.0000000000,0.0500000007,0.9829884172
397.0000000000,-0.0004640397,0.0000000000,0.0500000007,0.9840220213
398.0000000000,-0.0004595124,0.0000000000,0.0500000007,0.9850556850
399.0000000000,-0.0004549852,0.0000000000,0.0500000007,0.9860893488
400.0000000000,-0.0004504579,0.0000000000,0.0500000007,0.9871230125
401.0000000000,-0.0004459307,0.0000000000,0.0500000007,0.9877507687
402.0000000000,-0.0004414034,0.0000000000,0.0500000007,0.9882696271
403.0000000000,-0.0004368762,0.0000000000,0.0500000007,0.9887883067
404.0000000000,-0.0004323490,0.0000000000,0.0500000007,0.9893071055
405.0000000000,-0.0004278217,0.0000000000,0.0500000007,0.9898259640
406.0000000000,-0.0004232945,0.0000000000,0.0500000007,0.9903445840
407.0000000000,-0.0004187672,0.0000000000,0.0500000007,0.9908633828
408.0000000000,-0.0004142400,0.0000000000,0.0500000007,0.9913823009
409.0000000000,-0.0004097127,0.0000000000,0.0500000007,0.9919010401
410.0000000000,-0.0004051855,0.0000000000,0.0500000007,0.9924197793
411.0000000000,-0.0004006582,0.0000000000,0.0500000007,0.9929385781
412.0000000000,-0.0003961310,0.0000000000,0.0500000007,0.9934573770
413.0000000000,-0.0003916037,0.0000000000,0.0500000007,0.9939761162
414.0000000000,-0.0003870765,0.0000000000,0.0500000007,0.9944948554
415.0000000000,-0.0003825492,0.0000000000,0.0500000007,0.9950136542
416.0000000000,-0.0003780220,0.0000000000,0.0500000007,0.9955324531
417.0000000000,-0.0003734948,0.0000000000,0.0500000007,0.9960513115
418.0000000000,-0.0003689675,0.0000000000,0.0500000007,0.9965700507
419.0000000000,-0.0003644403,0.0000000000,0.0500000007,0.9970887899
420.0000000000,-0.0003599130,0.0000000000,0.0500000007,0.9976075292
421.0000000000,-0.0003553858,0.0000000000,0.0500000007,0.9981262684
422.0000000000,-0.0003508585,0.0000000000,0.0500000007,0.9986451268
423.0000000000,-0.0003463313,0.0000000000,0.0500000007,0.9991639257
424.0000000000,-0.0003418040,0.0000000000,0.0500000007,0.9996826649
425.0000000000,-0.0003372768,0.0000000000,0.0500000007,1.0002014637
426.0000000000,-0.0003327495,0.0000000000,0.0500000007,1.0007201433
427.0000000000,-0.0003282223,0.0000000000,0.0500000007,1.0012390614
428.0000000000,-0.0003236950,0.0000000000,0.0500000007,1.0017578602
429.0000000000,-0.0003191678,0.0000000000,0.0500000007,1.0022766590
430.0000000000,-0.0003146406,0.0000000000,0.0500000007,1.0027953386
431.0000000000,-0.0003101133,0.0000000000,0.0500000007,1.0033141375
432.0000000000,-0.0003055861,0.0000000000,0.0500000007,1.0038329363
433.0000000000,-0.0003010588,0.0000000000,0.0500000007,1.0043516159
434.0000000000,-0.0002965316,0.0000000000,0.0500000007,1.0048704147
435.0000000000,-0.0002920043,0.0000000000,0.0500000007,1.0053892136
436.0000000000,-0.0002874771,0.0000000000,0.0500000007,1.0059080124
437.0000000000,-0.0002829498,0.0000000000,0.0500000007,1.0064268112
438.0000000000,-0.0002784226,0.0000000000,0.0500000007,1.0069456100
439.0000000000,-0.0002738953,0.0000000000,0.0500000007,1.0074644089
440.0000000000,-0.0002693681,0.0000000000,0.0500000007,1.0079832077
441.0000000000,-0.0002648408,0.0000000000,0.0500000007,1.0085018873
442.0000000000,-0.0002603136,0.0000000000,0.0500000007,1.0090206861
443.0000000000,-0.0002557863,0.0000000000,0.0500000007,1.0095394850
444.0000000000,-0.0002512591,0.0000000000,0.0500000007,1.0100581646
445.0000000000,-0.0002467319,0.0000000000,0.0500000007,1.0105769634
446.0000000000,-0.0002422046,0.0000000000,0.0500000007,1.0110957623
447.0000000000,-0.0002376774,0.0000000000,0.0500000007,1.0116145611
448.0000000000,-0.0002331501,0.0000000000,0.0500000007,1.0121333599
449.0000000000,-0.0002286229,0.0000000000,0.0500000007,1.0126521587
450.0000000000,-0.0002240956,0.0000000000,0.0500000007,1.0131709576
451.0000000000,-0.0002195684,0.0000000000,0.0500000007,1.0136896372
452.0000000000,-0.0002150411,0.0000000000,0.0500000007,1.0142084360
453.0000000000,-0.0002105139,0.0000000000,0.0500000007,1.0147272348
454.0000000000,-0.0002059866,0.0000000000,0.0500000007,1.0152460337
455.0000000000,-0.0002014594,0.0000000000,0.0500000007,1.0157648325
456.0000000000,-0.0001969321,0.0000000000,0.0500000007,1.0162835121
457.0000000000,-0.0001924049,0.0000000000,0.0500000007,1.0168023109
458.0000000000,-0.0001878777,0.0000000000,0.0500000007,1.0173211098
459.0000000000,-0.0001833504,0.0000000000,0.0500000007,1.0178399086
460.0000000000,-0.0001788232,0.0000000000,0.0500000007,1.0183587074
461.0000000000,-0.0001742959,0.0000000000,0.0500000007,1.0188775063
462.0000000000,-0.0001697687,0.0000000000,0.0500000007,1.0193963051
463.0000000000,-0.0001652414,0.0000000000,0.0500000007,1.0199148655
464.0000000000,-0.0001607142,0.0000000000,0.0500000007,1.0204337835
465.0000000000,-0.0001561869,0.0000000000,0.0500000007,1.0209525824
466.0000000000,-0.0001516597,0.0000000000,0.0500000007,1.0214713812
467.0000000000,-0.0001471324,0.0000000000,0.0500000007,1.0216060877
468.0000000000,-0.0001426052,0.0000000000,0.0500000007,1.0216068029
469.0000000000,-0.0001380779,0.0000000000,0.0500000007,1.0216076374
470.0000000000,-0.0001335507,0.0000000000,0.0500000007,1.0216083527
471.0000000000,-0.0001290235,0.0000000000,0.0500000007,1.0216090679
472.0000000000,-0.0001244962,0.0000000000,0.0500000007,1.0216100216
473.0000000000,-0.0001199690,0.0000000000,0.0500000007,1.0216107368
474.0000000000,-0.0001154417,0.0000000000,0.0500000007,1.0216116905
475.0000000000,-0.0001109145,0.0000000000,0.0500000007,1.0216124058
476.0000000000,-0.0001063872,0.0000000000,0.0500000007,1.0216132402
477.0000000000,-0.0001018600,0.0000000000,0.0500000007,1.0216140747
478.0000000000,-0.0000973327,0.0000000000,0.0500000007,1.0216147900
479.0000000000,-0.0000928055,0.0000000000,0.0500000007,1.0216155052
480.0000000000,-0.0000882782,0.0000000000,0.0500000007,1.0216163397
481.0000000000,-0.0000837510,0.0000000000,0.0500000007,1.0216171741
482.0000000000,-0.0000792237,0.0000000000,0.0500000007,1.0216180086
483.0000000000,-0.0000746965,0.0000000000,0.0500000007,1.0216188431
484.0000000000,-0.0000701692,0.0000000000,0.0500000007,1.0216195583
485.0000000000,-0.0000656420,0.0000000000,0.0500000007,1.0216205120
486.0000000000,-0.0000611148,0.0000000000,0.0500000007,1.0216213465
487.0000000000,-0.0000565875,0.0000000000,0.0500000007,1.0216219425
488.0000000000,-0.0000520603,0.0000000000,0.0500000007,1.0216227770
489.0000000000,-0.0000475330,0.0000000000,0.0500000007,1.0216236115
490.0000000000,-0.0000430058,0.0000000000,0.0500000007,1.0216244459
491.0000000000,-0.0000384785,0.0000000000,0.0500000007,1.0216252804
492.0000000000,-0.0000339513,0.0000000000,0.0500000007,1.0216259956
493.0000000000,-0.0000294240,0.0000000000,0.0500000007,1.0216269493
494.0000000000,-0.0000248968,0.0000000000,0.0500000007,1.0216276646
495.0000000000,-0.0000203695,0.0000000000,0.0500000007,1.0216284990
496.0000000000,-0.0000158423,0.0000000000,0.0500000007,1.0216293335
497.0000000000,-0.0000113150,0.0000000000,0.0500000007,1.0216300488
498.0000000000,-0.0000067878,0.0000000000,0.0500000007,1.0216308832
499.0000000000,-0.0000022605,0.0000000000,0.0500000007,1.0216317177
500.0000000000,0.0000022667,0.0000000000,0.0500000007,1.0216324329
501.0000000000,0.0000067939,0.0000000000,0.0500000007,1.0216332674
502.0000000000,0.0000113212,0.0000000000,0.0500000007,1.0216341019
503.0000000000,0.0000158484,0.0000000000,0.0500000007,1.0216349363
504.0000000000,0.0000203757,0.0000000000,0.0500000007,1.0216356516
505.0000000000,0.0000249029,0.0000000000,0.0500000007,1.0216364861
506.0000000000,0.0000294302,0.0000000000,0.0500000007,1.0216373205
507.0000000000,0.0000339574,0.0000000000,0.0500000007,1.0216381550
508.0000000000,0.0000384847,0.0000000000,0.0500000007,1.0216389894
509.0000000000,0.0000430119,0.0000000000,0.0500000007,1.0216397047
510.0000000000,0.0000475392,0.0000000000,0.0500000007,1.0216405392
511.0000000000,0.0000520664,0.0000000000,0.0500000007,1.0216413736
512.0000000000,0.0000565937,0.0000000000,0.0500000007,1.0216422081
513.0000000000,0.0000611209,0.0000000000,0.0500000007,1.0216429234
514.0000000000,0.0000656481,0.0000000000,0.0500000007,1.0216436386
515.0000000000,0.0000701754,0.0000000000,0.0500000007,1.0216445923
516.0000000000,0.0000747026,0.0000000000,0.0500000007,1.0216453075
517.0000000000,0.0000792299,0.0000000000,0.0500000007,1.0216461420
518.0000000000,0.0000837571,0.0000000000,0.0500000007,1.0216469765
519.0000000000,0.0000882844,0.0000000000,0.0500000007,1.0216478109
520.0000000000,0.0000928116,0.0000000000,0.0500000007,1.0216486454
521.0000000000,0.0000973389,0.0000000000,0.0500000007,1.0216493607
522.0000000000,0.0001018661,0.0000000000,0.0500000007,1.0216501951
523.0000000000,0.0001063934,0.0000000000,0.0500000007,1.0216510296
524.0000000000,0.0001109206,0.0000000000,0.0500000007,1.0216518641
525.0000000000,0.0001154479,0.0000000000,0.0500000007,1.0216525793
526.0000000000,0.0001199751,0.0000000000,0.0500000007,1.0216534138
527.0000000000,0.0001245024,0.0000000000,0.0500000007,1.0216541290
528.0000000000,0.0001290296,0.0000000000,0.0500000007,1.0216550827
529.0000000000,0.0001335569,0.0000000000,0.0500000007,1.0216557980
530.0000000000,0.0001380841,0.0000000000,0.0500000007,1.0216566324
531.0000000000,0.0001426113,0.0000000000,0.0500000007,1.0216574669
532.0000000000,0.0001471386,0.0000000000,0.0500000007,1.0216581821
533.0000000000,0.0001516658,0.0000000000,0.0500000007,1.0215244293
534.0000000000,0.0001561931,0.0000000000,0.0500000007,1.0210071802
535.0000000000,0.0001607203,0.0000000000,0.0500000007,1.0204899311
536.0000000000,0.0001652476,0.0000000000,0.0500000007,1.0199726820
537.0000000000,0.0001697748,0.0000000000,0.0500000007,1.0194553137
538.0000000000,0.0001743021,0.0000000000,0.0500000007,1.0189379454
539.0000000000,0.0001788293,0.0000000000,0.0500000007,1.0184206963
540.0000000000,0.0001833566,0.0000000000,0.0500000007,1.0179034472
541.0000000000,0.0001878838,0.0000000000,0.0500000007,1.0173860788
542.0000000000,0.0001924111,0.0000000000,0.0500000007,1.0168688297
543.0000000000,0.0001969383,0.0000000000,0.0500000007,1.0163515806
544.0000000000,0.0002014655,0.0000000000,0.0500000007,1.0158343315
545.0000000000,0.0002059928,0.0000000000,0.0500000007,1.0153169632
546.0000000000,0.0002105200,0.0000000000,0.0500000007,1.0147997141
547.0000000000,0.0002150473,0.0000000000,0.0500000007,1.0142823458
548.0000000000,0.0002195745,0.0000000000,0.0500000007,1.0137650967
549.0000000000,0.0002241018,0.0000000000,0.0500000007,1.0132477283
550.0000000000,0.0002286290,0.0000000000,0.0500000007,1.0127304792
551.0000000000,0.0002331563,0.0000000000,0.0500000007,1.0122132301
552.0000000000,0.0002376835,0.0000000000,0.0500000007,1.0116958618
553.0000000000,0.0002422108,0.0000000000,0.0500000007,1.0111786127
554.0000000000,0.0002467380,0.0000000000,0.0500000007,1.0106613636
555.0000000000,0.0002512653,0.0000000000,0.0500000007,1.0101439953
556.0000000000,0.0002557925,0.0000000000,0.0500000007,1.0096267462
557.0000000000,0.0002603198,0.0000000000,0.0500000007,1.0091094971
558.0000000000,0.0002648470,0.0000000000,0.0500000007,1.0085921288
559.0000000000,0.0002693743,0.0000000000,0.0500000007,1.0080748796
560.0000000000,0.0002739015,0.0000000000,0.0500000007,1.0075576305
561.0000000000,0.0002784287,0.0000000000,0.0500000007,1.0070402622
562.0000000000,0.0002829560,0.0000000000,0.0500000007,1.0065230131
563.0000000000,0.0002874832,0.0000000000,0.0500000007,1.0060056448
564.0000000000,0.0002920105,0.0000000000,0.0500000007,1.0054885149
565.0000000000,0.0002965377,0.0000000000,0.0500000007,1.0049711466
566.0000000000,0.0003010650,0.0000000000,0.0500000007,1.0044537783
567.0000000000,0.0003055922,0.0000000000,0.0500000007,1.0039365292
568.0000000000,0.0003101195,0.0000000000,0.0500000007,1.0034192801
569.0000000000,0.0003146467,0.0000000000,0.0500000007,1.0029020309
570.0000000000,0.0003191740,0.0000000000,0.0500000007,1.0023846626
571.0000000000,0.0003237012,0.0000000000,0.0500000007,1.0018674135
572.0000000000,0.0003282285,0.0000000000,0.0500000007,1.0013501644
573.0000000000,0.0003327557,0.0000000000,0.0500000007,1.0008327961
574.0000000000,0.0003372830,0.0000000000,0.0500000007,1.0003156662
575.0000000000,0.0003418102,0.0000000000,0.0500000007,0.9997981787
576.0000000000,0.0003463374,0.0000000000,0.0500000007,0.9992809296
577.0000000000,0.0003508647,0.0000000000,0.0500000007,0.9987636805
578.0000000000,0.0003553919,0.0000000000,0.0500000007,0.9982463121
579.0000000000,0.0003599192,0.0000000000,0.0500000007,0.9977290630
580.0000000000,0.0003644464,0.0000000000,0.0500000007,0.9972118139
581.0000000000,0.0003689737,0.0000000000,0.0500000007,0.9966944456
582.0000000000,0.0003735009,0.0000000000,0.0500000007,0.9961771965
583.0000000000,0.0003780282,0.0000000000,0.0500000007,0.9956598878
584.0000000000,0.0003825554,0.0000000000,0.0500000007,0.9951425791
585.0000000000,0.0003870827,0.0000000000,0.0500000007,0.9946253300
586.0000000000,0.0003916099,0.0000000000,0.0500000007,0.9941080809
587.0000000000,0.0003961372,0.0000000000,0.0500000007,0.9935907126
588.0000000000,0.0004006644,0.0000000000,0.0500000007,0.9930734634
589.0000000000,0.0004051916,0.0000000000,0.0500000007,0.9925560951
590.0000000000,0.0004097189,0.0000000000,0.0500000007,0.9920388460
591.0000000000,0.0004142461,0.0000000000,0.0500000007,0.9915215969
592.0000000000,0.0004187734,0.0000000000,0.0500000007,0.9910042882
593.0000000000,0.0004233006,0.0000000000,0.0500000007,0.9904869795
594.0000000000,0.0004278279,0.0000000000,0.0500000007,0.9899696112
595.0000000000,0.0004323551,0.0000000000,0.0500000007,0.9894523621
596.0000000000,0.0004368824,0.0000000000,0.0500000007,0.9889351130
597.0000000000,0.0004414096,0.0000000000,0.0500000007,0.9884178639
598.0000000000,0.0004459369,0.0000000000,0.0500000007,0.9879004955
599.0000000000,0.0004504641,0.0000000000,0.0500000007,0.9872735143
600.0000000000,0.0004549914,0.0000000000,0.0500000007,0.9862406850
601.0000000000,0.0004595186,0.0000000000,0.0500000007,0.9852080345
602.0000000000,0.0004640459,0.0000000000,0.0500000007,0.9841753840
603.0000000000,0.0004685731,0.0000000000,0.0500000007,0.9831425548
604.0000000000,0.0004731003,0.0000000000,0.0500000007,0.9821099639
605.0000000000,0.0004776276,0.0000000000,0.0500000007,0.9810771942
606.0000000000,0.0004821548,0.0000000000,0.0500000007,0.9800444841
607.0000000000,0.0004866821,0.0000000000,0.0500000007,0.9790117741
608.0000000000,0.0004912093,0.0000000000,0.0500000007,0.9779791236
609.0000000000,0.0004957366,0.0000000000,0.0500000007,0.9769464135
610.0000000000,0.0005002639,0.0000000000,0.0500000007,0.9759137034
611.0000000000,0.0005047912,0.0000000000,0.0500000007,0.9748809934
612.0000000000,0.0005093184,0.0000000000,0.0500000007,0.9738483429
613.0000000000,0.0005138457,0.0000000000,0.0500000007,0.9728155136
614.0000000000,0.0005183730,0.0000000000,0.0500000007,0.9717829227
615.0000000000,0.0005229003,0.0000000000,0.0500000007,0.9707501531
616.0000000000,0.0005274275,0.0000000000,0.0500000007,0.9697173834
617.0000000000,0.0005319548,0.0000000000,0.0500000007,0.9686847925
618.0000000000,0.0005364821,0.0000000000,0.0500000007,0.9676520228
619.0000000000,0.0005410094,0.0000000000,0.0500000007,0.9666193128
620.0000000000,0.0005455366,0.0000000000,0.0500000007,0.9655865431
621.0000000000,0.0005500639,0.0000000000,0.0500000007,0.9645538926
622.0000000000,0.0005545912,0.0000000000,0.0500000007,0.9635211229
623.0000000000,0.0005591185,0.0000000000,0.0500000007,0.9624884129
624.0000000000,0.0005636457,0.0000000000,0.0500000007,0.9614558220
625.0000000000,0.0005681730,0.0000000000,0.0500000007,0.9604230523
626.0000000000,0.0005727003,0.0000000000,0.0500000007,0.9593902826
627.0000000000,0.0005772276,0.0000000000,0.0500000007,0.9583576918
628.0000000000,0.0005817548,0.0000000000,0.0500000007,0.9573248625
629.0000000000,0.0005862821,0.0000000000,0.0500000007,0.9562921524
630.0000000000,0.0005908094,0.0000000000,0.0500000007,0.9552595019
631.0000000000,0.0005953367,0.0000000000,0.0500000007,0.9542266727
632.0000000000,0.0005998639,0.0000000000,0.0500000007,0.9531940222
633.0000000000,0.0006043912,0.0000000000,0.0500000007,0.9521613717
634.0000000000,0.0006089185,0.0000000000,0.0500000007,0.9511286616
635.0000000000,0.0006134458,0.0000000000,0.0500000007,0.9500958920
636.0000000000,0.0006179730,0.0000000000,0.0500000007,0.9490631819
637.0000000000,0.0006225003,0.0000000000,0.0500000007,0.9480304718
638.0000000000,0.0006270276,0.0000000000,0.0500000007,0.9469977617
639.0000000000,0.0006315549,0.0000000000,0.0500000007,0.9459651709
640.0000000000,0.0006360821,0.0000000000,0.0500000007,0.9449324012
641.0000000000,0.0006406094,0.0000000000,0.0500000007,0.9438996911
642.0000000000,0.0006451367,0.0000000000,0.0500000007,0.9428669214
643.0000000000,0.0006496640,0.0000000000,0.0500000007,0.9418342114
644.0000000000,0.0006541912,0.0000000000,0.0500000007,0.9408015013
645.0000000000,0.0006587185,0.0000000000,0.0500000007,0.9397688508
646.0000000000,0.0006632458,0.0000000000,0.0500000007,0.9387361407
647.0000000000,0.0006677731,0.0000000000,0.0500000007,0.9377034307
648.0000000000,0.0006723003,0.0000000000,0.0500000007,0.9366707206
649.0000000000,0.0006768276,0.0000000000,0.0500000007,0.9356379509
650.0000000000,0.0006813549,0.0000000000,0.0500000007,0.9346053004
651.0000000000,0.0006858822,0.0000000000,0.0500000007,0.9335725308
652.0000000000,0.0006904094,0.0000000000,0.0500000007,0.9325398207
653.0000000000,0.0006949367,0.0000000000,0.0500000007,0.9315071106
654.0000000000,0.0006994640,0.0000000000,0.0500000007,0.9304744005
655.0000000000,0.0007039913,0.0000000000,0.0500000007,0.9294416904
656.0000000000,0.0007085185,0.0000000000,0.0500000007,0.9284090400
657.0000000000,0.0007130458,0.0000000000,0.0500000007,0.9273762703
658.0000000000,0.0007175731,0.0000000000,0.0500000007,0.9263436198
659.0000000000,0.0007221004,0.0000000000,0.0500000007,0.9253108501
660.0000000000,0.0007266277,0.0000000000,0.0500000007,0.9242781401
661.0000000000,0.0007311549,0.0000000000,0.0500000007,0.9232454300
662.0000000000,0.0007356822,0.0000000000,0.0500000007,0.9222127199
663.0000000000,0.0007402095,0.0000000000,0.0500000007,0.9211800098
664.0000000000,0.0007447368,0.0000000000,0.0500000007,0.9199139476
665.0000000000,0.0007492640,0.0000000000,0.0500000007,0.9183791876
666.0000000000,0.0007537913,0.0000000000,0.0500000007,0.9168445468
667.0000000000,0.0007583186,0.0000000000,0.0500000007,0.9153097272
668.0000000000,0.0007628459,0.0000000000,0.0500000007,0.9137750864
669.0000000000,0.0007673731,0.0000000000,0.0500000007,0.9122403264
670.0000000000,0.0007719004,0.0000000000,0.0500000007,0.9107055664
671.0000000000,0.0007764277,0.0000000000,0.0500000007,0.9091708660
672.0000000000,0.0007809550,0.0000000000,0.0500000007,0.9076362252
673.0000000000,0.0007854822,0.0000000000,0.0500000007,0.9061014056
674.0000000000,0.0007900095,0.0000000000,0.0500000007,0.9045666456
675.0000000000,0.0007945368,0.0000000000,0.0500000007,0.9030319452
676.0000000000,0.0007990641,0.0000000000,0.0500000007,0.9014972448
677.0000000000,0.0008035913,0.0000000000,0.0500000007,0.8999624848
678.0000000000,0.0008081186,0.0000000000,0.0500000007,0.8984277248
679.0000000000,0.0008126459,0.0000000000,0.0500000007,0.8968930841
680.0000000000,0.0008171732,0.0000000000,0.0500000007,0.8953583241
681.0000000000,0.0008217004,0.0000000000,0.0500000007,0.8938236237
682.0000000000,0.0008262277,0.0000000000,0.0500000007,0.8922888041
683.0000000000,0.0008307550,0.0000000000,0.0500000007,0.8907541633
684.0000000000,0.0008352823,0.0000000000,0.0500000007,0.8892194033
685.0000000000,0.0008398095,0.0000000000,0.0500000007,0.8876846433
686.0000000000,0.0008443368,0.0000000000,0.0500000007,0.8861500025
687.0000000000,0.0008488641,0.0000000000,0.0500000007,0.8846152425
688.0000000000,0.0008533914,0.0000000000,0.0500000007,0.8830804825
689.0000000000,0.0008579186,0.0000000000,0.0500000007,0.8815457821
690.0000000000,0.0008624459,0.0000000000,0.0500000007,0.8800110221
691.0000000000,0.0008669732,0.0000000000,0.0500000007,0.8784762621
692.0000000000,0.0008715005,0.0000000000,0.0500000007,0.8769416213
693.0000000000,0.0008760277,0.0000000000,0.0500000007,0.8754068613
694.0000000000,0.0008805550,0.0000000000,0.0500000007,0.8738721013
695.0000000000,0.0008850823,0.0000000000,0.0500000007,0.8723374009
696.0000000000,0.0008896096,0.0000000000,0.0500000007,0.8708026409
697.0000000000,0.0008941368,0.0000000000,0.0500000007,0.8692679405
698.0000000000,0.0008986641,0.0000000000,0.0500000007,0.8677332401
699.0000000000,0.0009031914,0.0000000000,0.0500000007,0.8661985397
700.0000000000,0.0009077187,0.0000000000,0.0500000007,0.8646637797
701.0000000000,0.0009122459,0.0000000000,0.0500000007,0.8631290197
702.0000000000,0.0009167732,0.0000000000,0.0500000007,0.8615943193
703.0000000000,0.0009213005,0.0000000000,0.0500000007,0.8600594997
704.0000000000,0.0009258278,0.0000000000,0.0500000007,0.8585248590
705.0000000000,0.0009303550,0.0000000000,0.0500000007,0.8569900990
706.0000000000,0.0009348823,0.0000000000,0.0500000007,0.8554553986
707.0000000000,0.0009394096,0.0000000000,0.0500000007,0.8539206982
708.0000000000,0.0009439369,0.0000000000,0.0500000007,0.8523859382
709.0000000000,0.0009484641,0.0000000000,0.0500000007,0.8508511782
710.0000000000,0.0009529914,0.0000000000,0.0500000007,0.8493164778
711.0000000000,0.0009575187,0.0000000000,0.0500000007,0.8477817178
712.0000000000,0.0009620460,0.0000000000,0.0500000007,0.8462470174
713.0000000000,0.0009665733,0.0000000000,0.0500000007,0.8447123170
714.0000000000,0.0009711005,0.0000000000,0.0500000007,0.8431775570
715.0000000000,0.0009756278,0.0000000000,0.0500000007,0.8416428566
716.0000000000,0.0009801551,0.0000000000,0.0500000007,0.8401080966
717.0000000000,0.0009846824,0.0000000000,0.0500000007,0.8385733366
718.0000000000,0.0009892096,0.0000000000,0.0500000007,0.8370386362
719.0000000000,0.0009937369,0.0000000000,0.0500000007,0.8355039358
720.0000000000,0.0009982642,0.0000000000,0.0500000007,0.8339691758
721.0000000000,0.0010027915,0.0000000000,0.0500000007,0.8324344754
722.0000000000,0.0010073187,0.0000000000,0.0500000007,0.8308997154
723.0000000000,0.0010118460,0.0000000000,0.0500000007,0.8293650150
724.0000000000,0.0010163733,0.0000000000,0.0500000007,0.8278302550
725.0000000000,0.0010209006,0.0000000000,0.0500000007,0.8262955546
726.0000000000,0.0010254278,0.0000000000,0.0500000007,0.8247607946
727.0000000000,0.0010299551,0.0000000000,0.0500000007,0.8228107095
728.0000000000,0.0010344824,0.0000000000,0.0500000007,0.8207908869
729.0000000000,0.0010390097,0.0000000000,0.0500000007,0.8187710047
730.0000000000,0.0010435369,0.0000000000,0.0500000007,0.8167511821
731.0000000000,0.0010480642,0.0000000000,0.0500000007,0.8147314191
732.0000000000,0.0010525915,0.0000000000,0.0500000007,0.8127115965
733.0000000000,0.0010571188,0.0000000000,0.0500000007,0.8106917143
734.0000000000,0.0010616460,0.0000000000,0.0500000007,0.8086719513
735.0000000000,0.0010661733,0.0000000000,0.0500000007,0.8066521287
736.0000000000,0.0010707006,0.0000000000,0.0500000007,0.8046323061
737.0000000000,0.0010752279,0.0000000000,0.0500000007,0.8026124835
738.0000000000,0.0010797551,0.0000000000,0.0500000007,0.8005926013
739.0000000000,0.0010842824,0.0000000000,0.0500000007,0.7985728383
740.0000000000,0.0010888097,0.0000000000,0.0500000007,0.7965530157
741.0000000000,0.0010933370,0.0000000000,0.0500000007,0.7945331335
742.0000000000,0.0010978642,0.0000000000,0.0500000007,0.7925133705
743.0000000000,0.0011023915,0.0000000000,0.0500000007,0.7904934883
744.0000000000,0.0011069188,0.0000000000,0.0500000007,0.7884737253
745.0000000000,0.0011114461,0.0000000000,0.0500000007,0.7864539623
746.0000000000,0.0011159733,0.0000000000,0.0500000007,0.7844340801
747.0000000000,0.0011205006,0.0000000000,0.0500000007,0.7824142575
748.0000000000,0.0011250279,0.0000000000,0.0500000007,0.7803944349
749.0000000000,0.0011295552,0.0000000000,0.0500000007,0.7783746719
750.0000000000,0.0011340824,0.0000000000,0.0500000007,0.7763548493
751.0000000000,0.0011386097,0.0000000000,0.0500000007,0.7743349671
752.0000000000,0.0011431370,0.0000000000,0.0500000007,0.7723152041
753.0000000000,0.0011476643,0.0000000000,0.0500000007,0.7702953219
754.0000000000,0.0011521915,0.0000000000,0.0500000007,0.7682754993
755.0000000000,0.0011567188,0.0000000000,0.0500000007,0.7662556768
756.0000000000,0.0011612461,0.0000000000,0.0500000007,0.7642358542
757.0000000000,0.0011657734,0.0000000000,0.0500000007,0.7622160912
758.0000000000,0.0011703006,0.0000000000,0.0500000007,0.7601962090
759.0000000000,0.0011748279,0.0000000000,0.0500000007,0.7581764460
760.0000000000,0.0011793552,0.0000000000,0.0500000007,0.7561566234
761.0000000000,0.0011838825,0.0000000000,0.0500000007,0.7541368008
762.0000000000,0.0011884097,0.0000000000,0.0500000007,0.7521169186
763.0000000000,0.0011929370,0.0000000000,0.0500000007,0.7500971556
764.0000000000,0.0011974643,0.0000000000,0.0500000007,0.7480773330
765.0000000000,0.0012019916,0.0000000000,0.0500000007,0.7460575104
766.0000000000,0.0012065188,0.0000000000,0.0500000007,0.7440376878
767.0000000000,0.0012110461,0.0000000000,0.0500000007,0.7420178652
768.0000000000,0.0012155734,0.0000000000,0.0500000007,0.7399979830
769.0000000000,0.0012201007,0.0000000000,0.0500000007,0.7379782200
770.0000000000,0.0012246280,0.0000000000,0.0500000007,0.7359583974
771.0000000000,0.0012291552,0.0000000000,0.0500000007,0.7339385748
