"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.6333,1.5709e-18,5.3775e-05,0.59461,1,0.0007945,0,-0.0014755,0.06
1.6333,1.1394e-18,5.4251e-05,0.59758,1,0.00079904,0,-0.001471,0.06
1.6333,8.0422e-19,5.4727e-05,0.60055,1,0.00080358,0,-0.0014664,0.06
1.6333,5.5109e-19,5.5204e-05,0.60352,1,0.00080812,0,-0.0014619,0.06
1.6333,3.6637e-19,5.568e-05,0.60649,1,0.00081266,0,-0.0014573,0.06
1.6333,2.3729e-19,5.6157e-05,0.60946,1,0.0008172,0,-0.0014528,0.06
1.6333,1.5204e-19,5.6633e-05,0.61243,1,0.00082174,0,-0.0014483,0.06
1.6333,9.9908e-20,5.711e-05,0.61541,1,0.00082628,0,-0.0014437,0.06
1.6333,7.141e-20,5.7586e-05,0.61838,1,0.00083082,0,-0.0014392,0.06
1.6333,5.8458e-20,5.8063e-05,0.62135,1,0.00083536,0,-0.0014346,0.06
1.6333,5.4498e-20,5.8539e-05,0.62432,1,0.0008399,0,-0.0014301,0.06
1.6333,5.4672e-20,5.9015e-05,0.62729,1,0.00084444,0,-0.0014256,0.06
1.6333,9.4823e-16,5.9492e-05,0.63026,1,0.00084898,0,-0.001421,0.06
1.6333,5.7497e-20,5.9968e-05,0.63323,1,0.00085352,0,-0.0014165,0.06
1.6333,6.0466e-20,6.0445e-05,0.6362,1,0.00085806,0,-0.0014119,0.06
1.6333,6.8579e-20,6.0921e-05,0.63917,1,0.0008626,0,-0.0014074,0.06
1.6333,8.8132e-20,6.1398e-05,0.64214,1,0.00086714,0,-0.0014029,0.06
1.6333,1.2824e-19,6.1874e-05,0.64512,1,0.00087168,0,-0.0013983,0.06
1.6333,2.0107e-19,6.2351e-05,0.64809,1,0.00087622,0,-0.0013938,0.06
1.6333,3.2203e-19,6.2827e-05,0.65106,1,0.00088076,0,-0.0013892,0.06
1.6333,5.1004e-19,6.3303e-05,0.65403,1,0.0008853,0,-0.0013847,0.06
1.6333,7.8779e-19,6.378e-05,0.657,1,0.00088984,0,-0.0013802,0.06
1.6333,1.1819e-18,6.4256e-05,0.65997,1,0.00089438,0,-0.0013756,0.06
1.6333,1.7235e-18,6.4733e-05,0.66294,1,0.00089892,0,-0.0013711,0.06
1.6333,2.4478e-18,6.5209e-05,0.66591,1,0.00090346,0,-0.0013665,0.06
1.6333,3.3955e-18,6.5686e-05,0.66888,1,0.000908,0,-0.001362,0.06
1.6333,4.6119e-18,6.6162e-05,0.67186,1,0.00091254,0,-0.0013575,0.06
1.6333,6.148e-18,6.6639e-05,0.67483,1,0.00091708,0,-0.0013529,0.06
1.6333,8.0607e-18,6.7115e-05,0.6778,1,0.00092162,0,-0.0013484,0.06
1.6333,1.0413e-17,6.7591e-05,0.68077,1,0.00092616,0,-0.0013438,0.06
1.6333,1.3274e-17,6.8068e-05,0.68374,1,0.0009307,0,-0.0013393,0.06
1.6333,1.672e-17,6.8544e-05,0.68671,1,0.00093524,0,-0.0013348,0.06
1.6333,2.0835e-17,6.9021e-05,0.68968,1,0.00093978,0,-0.0013302,0.06
1.6333,2.5711e-17,6.9497e-05,0.69265,1,0.00094432,0,-0.0013257,0.06
1.6333,3.1445e-17,6.9974e-05,0.69562,1,0.00094886,0,-0.0013211,0.06
1.6333,3.8148e-17,7.045e-05,0.69859,1,0.0009534,0,-0.0013166,0.06
1.6333,4.5934e-17,7.0927e-05,0.70157,1,0.00095794,0,-0.0013121,0.06
1.6333,5.4932e-17,7.1403e-05,0.70454,1,0.00096248,0,-0.0013075,0.06
1.6333,6.5277e-17,7.1879e-05,0.70751,1,0.00096702,0,-0.001303,0.06
1.6333,1.7288e-16,7.2281e-05,0.71022,1,0.00097156,0,-0.0012984,0.06
1.6333,1.5329e-16,7.2541e-05,0.71243,1,0.0009761,0,-0.0012939,0.06
1.6333,1.3539e-16,7.28e-05,0.71464,1,0.00098064,0,-0.0012894,0.06
1.6333,1.191e-16,7.306e-05,0.71685,1,0.00098518,0,-0.0012848,0.06
1.6333,1.043e-16,7.332e-05,0.71907,1,0.00098972,0,-0.0012803,0.06
1.6333,9.0928e-17,7.3579e-05,0.72128,1,0.00099426,0,-0.0012757,0.06
1.6333,7.8869e-17,7.3839e-05,0.72349,1,0.0009988,0,-0.0012712,0.06
1.6333,6.8043e-17,7.4098e-05,0.7257,1,0.0010033,0,-0.0012667,0.06
1.6333,5.8371e-17,7.4358e-05,0.72792,1,0.0010079,0,-0.0012621,0.06
1.6333,4.9758e-17,7.4617e-05,0.73013,1,0.0010124,0,-0.0012576,0.06
