"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1659,0,0,0,1,0,0,-0.00227,0.1
1.1659,2.9898e-22,7.2049e-09,0.0038031,1,4.54e-06,0,-0.0022655,0.1
1.1659,5.0629e-22,1.441e-08,0.0076061,1,9.0799e-06,0,-0.0022609,0.1
1.1659,6.3803e-22,2.1615e-08,0.011409,1,1.362e-05,0,-0.0022564,0.1
1.1659,7.0444e-22,2.882e-08,0.015212,1,1.816e-05,0,-0.0022518,0.1
1.1659,7.2208e-22,3.6025e-08,0.019015,1,2.27e-05,0,-0.0022473,0.1
1.1659,6.9973e-22,4.323e-08,0.022819,1,2.724e-05,0,-0.0022428,0.1
1.1659,6.457e-22,5.0434e-08,0.026622,1,3.178e-05,0,-0.0022382,0.1
1.1659,5.6631e-22,5.7639e-08,0.030425,1,3.632e-05,0,-0.0022337,0.1
1.1659,4.7472e-22,6.4844e-08,0.034228,1,4.086e-05,0,-0.0022291,0.1
1.1659,3.7632e-22,7.2049e-08,0.038031,1,4.54e-05,0,-0.0022246,0.1
1.1659,2.6913e-22,7.9254e-08,0.041834,1,4.994e-05,0,-0.0022201,0.1
1.1659,1.6487e-22,8.6459e-08,0.045637,1,5.448e-05,0,-0.0022155,0.1
1.1659,6.4516e-23,9.3664e-08,0.04944,1,5.902e-05,0,-0.002211,0.1
1.1659,-3.2916e-23,1.0087e-07,0.053243,1,6.356e-05,0,-0.0022064,0.1
1.1659,-1.1572e-22,1.0807e-07,0.057046,1,6.81e-05,0,-0.0022019,0.1
1.1659,-1.9365e-22,1.1528e-07,0.060849,1,7.264e-05,0,-0.0021974,0.1
1.1659,-2.6378e-22,1.2248e-07,0.064652,1,7.718e-05,0,-0.0021928,0.1
1.1659,-3.3195e-22,1.2969e-07,0.068456,1,8.172e-05,0,-0.0021883,0.1
1.1659,-3.7819e-22,1.3689e-07,0.072259,1,8.626e-05,0,-0.0021837,0.1
1.1659,-4.2735e-22,1.441e-07,0.076062,1,9.08e-05,0,-0.0021792,0.1
1.1659,-4.5895e-22,1.513e-07,0.079865,1,9.534e-05,0,-0.0021747,0.1
1.1659,-4.9154e-22,1.5851e-07,0.083668,1,9.988e-05,0,-0.0021701,0.1
1.1659,-5.2509e-22,1.6571e-07,0.087471,1,0.00010442,0,-0.0021656,0.1
1.1659,-5.4792e-22,1.7292e-07,0.091274,1,0.00010896,0,-0.002161,0.1
1.1659,-5.7075e-22,1.8012e-07,0.095077,1,0.0001135,0,-0.0021565,0.1
1.1659,2.0828e-16,1.8733e-07,0.09888,1,0.00011804,0,-0.002152,0.1
1.1659,3.72e-17,1.9453e-07,0.10268,1,0.00012258,0,-0.0021474,0.1
1.1659,-6.3924e-22,2.0174e-07,0.10649,1,0.00012712,0,-0.0021429,0.1
1.1659,-6.6207e-22,2.0894e-07,0.11029,1,0.00013166,0,-0.0021383,0.1
1.1659,-6.8491e-22,2.1615e-07,0.11409,1,0.0001362,0,-0.0021338,0.1
1.1659,-6.9262e-22,2.2335e-07,0.1179,1,0.00014074,0,-0.0021293,0.1
1.1659,-7.1496e-22,2.3056e-07,0.1217,1,0.00014528,0,-0.0021247,0.1
1.1659,-7.0512e-22,2.3776e-07,0.1255,1,0.00014982,0,-0.0021202,0.1
1.1659,-6.9333e-22,2.4497e-07,0.1293,1,0.00015436,0,-0.0021156,0.1
1.1659,-6.4546e-22,2.5217e-07,0.13311,1,0.0001589,0,-0.0021111,0.1
1.1659,-5.7614e-22,2.5938e-07,0.13691,1,0.00016344,0,-0.0021066,0.1
1.1659,-4.6585e-22,2.6658e-07,0.14071,1,0.00016798,0,-0.002102,0.1
1.1659,-2.9316e-22,2.7379e-07,0.14452,1,0.00017252,0,-0.0020975,0.1
1.1659,-7.2678e-23,2.8099e-07,0.14832,1,0.00017706,0,-0.0020929,0.1
1.1659,2.5702e-22,2.882e-07,0.15212,1,0.0001816,0,-0.0020884,0.1
1.1659,6.6328e-22,2.954e-07,0.15593,1,0.00018614,0,-0.0020839,0.1
1.1659,1.2119e-21,3.0261e-07,0.15973,1,0.00019068,0,-0.0020793,0.1
1.1659,1.8907e-21,3.0981e-07,0.16353,1,0.00019522,0,-0.0020748,0.1
1.1659,2.75e-21,3.1702e-07,0.16734,1,0.00019976,0,-0.0020702,0.1
1.1659,3.7998e-21,3.2422e-07,0.17114,1,0.0002043,0,-0.0020657,0.1
1.1659,5.0955e-21,3.3143e-07,0.17494,1,0.00020884,0,-0.0020612,0.1
1.1659,6.6729e-21,3.3863e-07,0.17874,1,0.00021338,0,-0.0020566,0.1
1.1659,8.5468e-21,3.4584e-07,0.18255,1,0.00021792,0,-0.0020521,0.1
1.1659,1.078e-20,3.5304e-07,0.18635,1,0.00022246,0,-0.0020475,0.1
1.1659,1.3413e-20,3.6025e-07,0.19015,1,0.000227,0,-0.002043,0.1
1.1659,1.6516e-20,3.6745e-07,0.19396,1,0.00023154,0,-0.0020385,0.1
1.1659,2.0111e-20,3.7466e-07,0.19776,1,0.00023608,0,-0.0020339,0.1
1.1659,2.4322e-20,3.8186e-07,0.20156,1,0.00024062,0,-0.0020294,0.1
1.1659,3.9089e-20,3.9334e-07,0.20515,1,0.00024516,0,-0.0020248,0.1
1.1659,3.4631e-20,4.0783e-07,0.20857,1,0.0002497,0,-0.0020203,0.1
1.1659,3.0436e-20,4.2233e-07,0.212,1,0.00025424,0,-0.0020158,0.1
1.1659,2.6532e-20,4.3683e-07,0.21543,1,0.00025878,0,-0.0020112,0.1
1.1659,2.2912e-20,4.5132e-07,0.21885,1,0.00026332,0,-0.0020067,0.1
1.1659,1.9593e-20,4.6582e-07,0.22228,1,0.00026786,0,-0.0020021,0.1
1.1659,1.6559e-20,4.8031e-07,0.22571,1,0.0002724,0,-0.0019976,0.1
1.1659,1.385e-20,4.9481e-07,0.22913,1,0.00027694,0,-0.0019931,0.1
1.1659,1.1406e-20,5.093e-07,0.23256,1,0.00028148,0,-0.0019885,0.1
1.1659,9.2602e-21,5.238e-07,0.23598,1,0.00028602,0,-0.001984,0.1
1.1659,7.3761e-21,5.383e-07,0.23941,1,0.00029056,0,-0.0019794,0.1
1.1659,5.7456e-21,5.5279e-07,0.24284,1,0.0002951,0,-0.0019749,0.1
1.1659,4.3574e-21,5.6729e-07,0.24626,1,0.00029964,0,-0.0019704,0.1
1.1659,3.1967e-21,5.8178e-07,0.24969,1,0.00030418,0,-0.0019658,0.1
1.1659,2.2455e-21,5.9628e-07,0.25312,1,0.00030872,0,-0.0019613,0.1
1.1659,1.4823e-21,6.1077e-07,0.25654,1,0.00031326,0,-0.0019567,0.1
1.1659,8.8227e-22,6.2527e-07,0.25997,1,0.0003178,0,-0.0019522,0.1
1.1659,4.172e-22,6.3977e-07,0.2634,1,0.00032234,0,-0.0019477,0.1
1.1659,9.7242e-23,6.5426e-07,0.26682,1,0.00032688,0,-0.0019431,0.1
1.1659,-1.1008e-22,6.6876e-07,0.27025,1,0.00033142,0,-0.0019386,0.1
1.1659,-2.8409e-22,6.8325e-07,0.27368,1,0.00033596,0,-0.001934,0.1
1.1659,-3.3362e-22,6.9775e-07,0.2771,1,0.0003405,0,-0.0019295,0.1
1.1659,-3.8653e-22,7.1225e-07,0.28053,1,0.00034504,0,-0.001925,0.1
1.1659,-3.9682e-22,7.2674e-07,0.28396,1,0.00034958,0,-0.0019204,0.1
1.1659,-3.6194e-22,7.4124e-07,0.28738,1,0.00035412,0,-0.0019159,0.1
1.1659,-3.2706e-22,7.5573e-07,0.29081,1,0.00035866,0,-0.0019113,0.1
1.1659,3.2896e-17,7.7023e-07,0.29424,1,0.0003632,0,-0.0019068,0.1
1.1659,1.7646e-15,7.8473e-07,0.29766,1,0.00036774,0,-0.0019023,0.1
1.1659,-2.2242e-22,7.9922e-07,0.30109,1,0.00037228,0,-0.0018977,0.1
1.1659,-1.8754e-22,8.1372e-07,0.30452,1,0.00037682,0,-0.0018932,0.1
1.1659,-1.0073e-22,8.2821e-07,0.30794,1,0.00038136,0,-0.0018886,0.1
1.1659,-1.2221e-23,8.4271e-07,0.31137,1,0.0003859,0,-0.0018841,0.1
1.1659,1.8524e-22,8.572e-07,0.3148,1,0.00039044,0,-0.0018796,0.1
1.1659,4.4225e-22,8.717e-07,0.31822,1,0.00039498,0,-0.001875,0.1
1.1659,8.7201e-22,8.862e-07,0.32165,1,0.00039952,0,-0.0018705,0.1
1.1659,1.426e-21,9.0069e-07,0.32508,1,0.00040406,0,-0.0018659,0.1
1.1659,2.2802e-21,9.1519e-07,0.3285,1,0.0004086,0,-0.0018614,0.1
1.1659,3.4475e-21,9.2968e-07,0.33193,1,0.00041314,0,-0.0018569,0.1
1.1659,4.9992e-21,9.4418e-07,0.33536,1,0.00041768,0,-0.0018523,0.1
1.1659,7.0696e-21,9.5868e-07,0.33878,1,0.00042222,0,-0.0018478,0.1
1.1659,9.7396e-21,9.7317e-07,0.34221,1,0.00042676,0,-0.0018432,0.1
1.1659,1.3093e-20,9.8767e-07,0.34563,1,0.0004313,0,-0.0018387,0.1
1.1659,1.728e-20,1.0022e-06,0.34906,1,0.00043584,0,-0.0018342,0.1
1.1659,2.2456e-20,1.0167e-06,0.35249,1,0.00044038,0,-0.0018296,0.1
1.1659,2.8849e-20,1.0312e-06,0.35591,1,0.00044492,0,-0.0018251,0.1
1.1659,3.6501e-20,1.0457e-06,0.35934,1,0.00044946,0,-0.0018205,0.1
1.1659,4.5718e-20,1.0601e-06,0.36277,1,0.000454,0,-0.001816,0.1
1.1659,5.6686e-20,1.0746e-06,0.36619,1,0.00045854,0,-0.0018115,0.1
1.1659,6.9664e-20,1.0891e-06,0.36962,1,0.00046308,0,-0.0018069,0.1
1.1659,8.4924e-20,1.1036e-06,0.37305,1,0.00046762,0,-0.0018024,0.1
1.1659,1.0267e-19,1.1181e-06,0.37647,1,0.00047216,0,-0.0017978,0.1
1.1659,1.2328e-19,1.1326e-06,0.3799,1,0.0004767,0,-0.0017933,0.1
1.1659,1.4703e-19,1.1471e-06,0.38333,1,0.00048124,0,-0.0017888,0.1
1.1659,-3.8782e-17,1.1627e-06,0.38669,1,0.00048578,0,-0.0017842,0.1
1.1659,-1.0723e-16,1.1837e-06,0.38976,1,0.00049032,0,-0.0017797,0.1
1.1659,-1.2564e-15,1.2046e-06,0.39283,1,0.00049486,0,-0.0017751,0.1
1.1659,-2.8809e-15,1.2256e-06,0.3959,1,0.0004994,0,-0.0017706,0.1
1.1659,-2.0719e-17,1.2466e-06,0.39897,1,0.00050394,0,-0.0017661,0.1
