"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.23316,0,0,0,1,0,0,-0.00227,0.18
0.23316,-2.8111e-18,1.7331e-11,0.0038025,1,4.54e-06,0,-0.0022655,0.18
0.23316,-5.6222e-18,3.4663e-11,0.0076051,1,9.0799e-06,0,-0.0022609,0.18
0.23316,-8.4333e-18,5.1994e-11,0.011408,1,1.362e-05,0,-0.0022564,0.18
0.23316,-1.1245e-17,6.9326e-11,0.01521,1,1.816e-05,0,-0.0022518,0.18
0.23316,-1.4056e-17,8.6658e-11,0.019013,1,2.27e-05,0,-0.0022473,0.18
0.23316,-1.6867e-17,1.0399e-10,0.022815,1,2.724e-05,0,-0.0022428,0.18
0.23316,-1.9678e-17,1.2132e-10,0.026618,1,3.178e-05,0,-0.0022382,0.18
0.23316,-2.2489e-17,1.3865e-10,0.03042,1,3.632e-05,0,-0.0022337,0.18
0.23316,-2.53e-17,1.5598e-10,0.034223,1,4.086e-05,0,-0.0022291,0.18
0.23316,-2.8111e-17,1.7332e-10,0.038026,1,4.54e-05,0,-0.0022246,0.18
0.23316,-3.0922e-17,1.9065e-10,0.041828,1,4.994e-05,0,-0.0022201,0.18
0.23316,-3.3733e-17,2.0798e-10,0.045631,1,5.448e-05,0,-0.0022155,0.18
0.23316,-3.6545e-17,2.2531e-10,0.049433,1,5.902e-05,0,-0.002211,0.18
0.23316,-3.9356e-17,2.4264e-10,0.053236,1,6.356e-05,0,-0.0022064,0.18
0.23316,-4.2167e-17,2.5997e-10,0.057038,1,6.81e-05,0,-0.0022019,0.18
0.23316,-4.4978e-17,2.773e-10,0.060841,1,7.264e-05,0,-0.0021974,0.18
0.23316,-4.7789e-17,2.9464e-10,0.064644,1,7.718e-05,0,-0.0021928,0.18
0.23316,-5.06e-17,3.1197e-10,0.068446,1,8.172e-05,0,-0.0021883,0.18
0.23316,-5.3411e-17,3.293e-10,0.072249,1,8.626e-05,0,-0.0021837,0.18
0.23316,-5.6222e-17,3.4663e-10,0.076051,1,9.08e-05,0,-0.0021792,0.18
0.23316,-5.9033e-17,3.6396e-10,0.079854,1,9.534e-05,0,-0.0021747,0.18
0.23316,-6.1845e-17,3.8129e-10,0.083656,1,9.988e-05,0,-0.0021701,0.18
0.23316,-6.4656e-17,3.9862e-10,0.087459,1,0.00010442,0,-0.0021656,0.18
0.23316,-6.7467e-17,4.1596e-10,0.091261,1,0.00010896,0,-0.002161,0.18
0.23316,-7.0278e-17,4.3329e-10,0.095064,1,0.0001135,0,-0.0021565,0.18
0.23316,-7.2588e-17,4.5062e-10,0.098866,1,0.00011804,0,-0.002152,0.18
0.23316,-7.5811e-17,4.6795e-10,0.10267,1,0.00012258,0,-0.0021474,0.18
0.23316,-7.8711e-17,4.8528e-10,0.10647,1,0.00012712,0,-0.0021429,0.18
0.23316,-8.1522e-17,5.0261e-10,0.11027,1,0.00013166,0,-0.0021383,0.18
0.23316,-8.4334e-17,5.1994e-10,0.11408,1,0.0001362,0,-0.0021338,0.18
0.23316,-8.7145e-17,5.3728e-10,0.11788,1,0.00014074,0,-0.0021293,0.18
0.23316,-8.9956e-17,5.5461e-10,0.12168,1,0.00014528,0,-0.0021247,0.18
0.23316,-9.2767e-17,5.7194e-10,0.12548,1,0.00014982,0,-0.0021202,0.18
0.23316,-9.5578e-17,5.8927e-10,0.12929,1,0.00015436,0,-0.0021156,0.18
0.23316,-9.8389e-17,6.066e-10,0.13309,1,0.0001589,0,-0.0021111,0.18
0.23316,-1.012e-16,6.2393e-10,0.13689,1,0.00016344,0,-0.0021066,0.18
0.23316,-1.0401e-16,6.4126e-10,0.14069,1,0.00016798,0,-0.002102,0.18
0.23316,-1.0682e-16,6.586e-10,0.1445,1,0.00017252,0,-0.0020975,0.18
0.23316,-1.0963e-16,6.7593e-10,0.1483,1,0.00017706,0,-0.0020929,0.18
0.23316,-1.1244e-16,6.9326e-10,0.1521,1,0.0001816,0,-0.0020884,0.18
0.23316,-1.1526e-16,7.1059e-10,0.1559,1,0.00018614,0,-0.0020839,0.18
0.23316,-1.1807e-16,7.2792e-10,0.15971,1,0.00019068,0,-0.0020793,0.18
0.23316,-1.2088e-16,7.4525e-10,0.16351,1,0.00019522,0,-0.0020748,0.18
0.23316,-1.2369e-16,7.6258e-10,0.16731,1,0.00019976,0,-0.0020702,0.18
0.23316,-1.265e-16,7.7992e-10,0.17112,1,0.0002043,0,-0.0020657,0.18
0.23316,-1.2931e-16,7.9725e-10,0.17492,1,0.00020884,0,-0.0020612,0.18
0.23316,-1.3212e-16,8.1458e-10,0.17872,1,0.00021338,0,-0.0020566,0.18
0.23316,-1.3493e-16,8.3191e-10,0.18252,1,0.00021792,0,-0.0020521,0.18
0.23316,-1.3774e-16,8.4924e-10,0.18633,1,0.00022246,0,-0.0020475,0.18
0.23316,-1.4056e-16,8.6657e-10,0.19013,1,0.000227,0,-0.002043,0.18
0.23316,-1.4337e-16,8.839e-10,0.19393,1,0.00023154,0,-0.0020385,0.18
0.23316,-1.4618e-16,9.0124e-10,0.19773,1,0.00023608,0,-0.0020339,0.18
0.23316,-1.4899e-16,9.1857e-10,0.20154,1,0.00024062,0,-0.0020294,0.18
0.23316,-1.5262e-16,9.4617e-10,0.20512,1,0.00024516,0,-0.0020248,0.18
0.23316,-1.5684e-16,9.8104e-10,0.20854,1,0.0002497,0,-0.0020203,0.18
0.23316,-1.6105e-16,1.0159e-09,0.21197,1,0.00025424,0,-0.0020158,0.18
0.23316,-1.6527e-16,1.0508e-09,0.2154,1,0.00025878,0,-0.0020112,0.18
0.23316,-1.6949e-16,1.0856e-09,0.21882,1,0.00026332,0,-0.0020067,0.18
0.23316,-1.737e-16,1.1205e-09,0.22225,1,0.00026786,0,-0.0020021,0.18
0.23316,-1.7792e-16,1.1554e-09,0.22568,1,0.0002724,0,-0.0019976,0.18
0.23316,-1.8213e-16,1.1902e-09,0.2291,1,0.00027694,0,-0.0019931,0.18
0.23316,-1.8635e-16,1.2251e-09,0.23253,1,0.00028148,0,-0.0019885,0.18
0.23316,-1.9056e-16,1.26e-09,0.23595,1,0.00028602,0,-0.001984,0.18
0.23316,-1.9478e-16,1.2949e-09,0.23938,1,0.00029056,0,-0.0019794,0.18
0.23316,-1.9899e-16,1.3297e-09,0.24281,1,0.0002951,0,-0.0019749,0.18
0.23316,-2.0321e-16,1.3646e-09,0.24623,1,0.00029964,0,-0.0019704,0.18
0.23316,-2.0742e-16,1.3995e-09,0.24966,1,0.00030418,0,-0.0019658,0.18
0.23316,-2.1164e-16,1.4343e-09,0.25309,1,0.00030872,0,-0.0019613,0.18
0.23316,-2.1586e-16,1.4692e-09,0.25651,1,0.00031326,0,-0.0019567,0.18
0.23316,-2.2007e-16,1.5041e-09,0.25994,1,0.0003178,0,-0.0019522,0.18
0.23316,-2.2429e-16,1.5389e-09,0.26337,1,0.00032234,0,-0.0019477,0.18
0.23316,-2.285e-16,1.5738e-09,0.26679,1,0.00032688,0,-0.0019431,0.18
0.23316,-2.3272e-16,1.6087e-09,0.27022,1,0.00033142,0,-0.0019386,0.18
0.23316,-2.3693e-16,1.6435e-09,0.27364,1,0.00033596,0,-0.001934,0.18
0.23316,-2.4115e-16,1.6784e-09,0.27707,1,0.0003405,0,-0.0019295,0.18
0.23316,-2.4536e-16,1.7133e-09,0.2805,1,0.00034504,0,-0.001925,0.18
0.23316,-2.4958e-16,1.7481e-09,0.28392,1,0.00034958,0,-0.0019204,0.18
0.23316,-2.538e-16,1.783e-09,0.28735,1,0.00035412,0,-0.0019159,0.18
0.23316,-2.5801e-16,1.8179e-09,0.29078,1,0.00035866,0,-0.0019113,0.18
0.23316,-2.6215e-16,1.8527e-09,0.2942,1,0.0003632,0,-0.0019068,0.18
0.23316,-2.622e-16,1.8876e-09,0.29763,1,0.00036774,0,-0.0019023,0.18
0.23316,-2.7066e-16,1.9225e-09,0.30105,1,0.00037228,0,-0.0018977,0.18
0.23316,-2.7487e-16,1.9573e-09,0.30448,1,0.00037682,0,-0.0018932,0.18
0.23316,-2.7909e-16,1.9922e-09,0.30791,1,0.00038136,0,-0.0018886,0.18
0.23316,-2.833e-16,2.0271e-09,0.31133,1,0.0003859,0,-0.0018841,0.18
0.23316,-2.8752e-16,2.0619e-09,0.31476,1,0.00039044,0,-0.0018796,0.18
0.23316,-2.9173e-16,2.0968e-09,0.31819,1,0.00039498,0,-0.001875,0.18
0.23316,-2.9595e-16,2.1317e-09,0.32161,1,0.00039952,0,-0.0018705,0.18
0.23316,-3.0017e-16,2.1665e-09,0.32504,1,0.00040406,0,-0.0018659,0.18
0.23316,-3.0438e-16,2.2014e-09,0.32846,1,0.0004086,0,-0.0018614,0.18
0.23316,-3.086e-16,2.2363e-09,0.33189,1,0.00041314,0,-0.0018569,0.18
0.23316,-3.1281e-16,2.2712e-09,0.33532,1,0.00041768,0,-0.0018523,0.18
0.23316,-3.1703e-16,2.306e-09,0.33874,1,0.00042222,0,-0.0018478,0.18
0.23316,-3.2124e-16,2.3409e-09,0.34217,1,0.00042676,0,-0.0018432,0.18
0.23316,-3.2546e-16,2.3758e-09,0.3456,1,0.0004313,0,-0.0018387,0.18
0.23316,-3.2967e-16,2.4106e-09,0.34902,1,0.00043584,0,-0.0018342,0.18
0.23316,-3.3389e-16,2.4455e-09,0.35245,1,0.00044038,0,-0.0018296,0.18
0.23316,-3.3811e-16,2.4804e-09,0.35588,1,0.00044492,0,-0.0018251,0.18
0.23316,-3.4232e-16,2.5152e-09,0.3593,1,0.00044946,0,-0.0018205,0.18
0.23316,-3.4654e-16,2.5501e-09,0.36273,1,0.000454,0,-0.001816,0.18
0.23316,-3.5075e-16,2.585e-09,0.36615,1,0.00045854,0,-0.0018115,0.18
0.23316,-3.5497e-16,2.6198e-09,0.36958,1,0.00046308,0,-0.0018069,0.18
0.23316,-3.5918e-16,2.6547e-09,0.37301,1,0.00046762,0,-0.0018024,0.18
0.23316,-3.634e-16,2.6896e-09,0.37643,1,0.00047216,0,-0.0017978,0.18
0.23316,-3.6761e-16,2.7244e-09,0.37986,1,0.0004767,0,-0.0017933,0.18
0.23316,-3.7183e-16,2.7593e-09,0.38329,1,0.00048124,0,-0.0017888,0.18
0.23316,-3.7703e-16,2.7968e-09,0.38665,1,0.00048578,0,-0.0017842,0.18
