"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.16275,0,0,0,1,0,0,-0.0022669,0.086
0.16275,-4.1504e-13,4.7881e-07,0.13964,1,0.00016192,0,-0.002105,0.086
0.16275,-1.4433e-12,1.5367e-06,0.26996,1,0.00032384,0,-0.001943,0.086
0.16275,-2.4956e-12,3.158e-06,0.39101,1,0.00048576,0,-0.0017811,0.086
0.16275,-2.9049e-12,5.1399e-06,0.5037,1,0.00064768,0,-0.0016192,0.086
0.16275,-2.3213e-12,7.2812e-06,0.60942,1,0.0008096,0,-0.0014573,0.086
0.16275,1.7998e-13,9.4232e-06,0.71363,1,0.00097152,0,-0.0012954,0.086
0.16275,4.8918e-12,1.097e-05,0.80177,1,0.0011334,0,-0.0011334,0.086
0.16275,1.002e-11,1.1786e-05,0.8763,1,0.0012954,0,-0.00097152,0.086
0.16275,1.4286e-11,1.1707e-05,0.93666,1,0.0014573,0,-0.0008096,0.086
0.16275,1.6907e-11,1.0722e-05,0.98455,1,0.0016192,0,-0.00064768,0.086
0.16275,1.7724e-11,8.8932e-06,1.021,1,0.0017811,0,-0.00048576,0.086
0.16275,1.7688e-11,6.3556e-06,1.0466,1,0.001943,0,-0.00032384,0.086
0.16275,1.7518e-11,3.3101e-06,1.0619,1,0.002105,0,-0.00016192,0.086
0.16275,1.7451e-11,-1.9099e-11,1.0669,1,0.0022669,0,0,0.086
0.16275,1.7766e-11,-3.3101e-06,1.0619,1,0.0024288,0,0.00016192,0.086
0.16275,1.8498e-11,-6.3557e-06,1.0466,1,0.0025907,0,0.00032384,0.086
0.16275,1.8735e-11,-8.8932e-06,1.021,1,0.0027527,0,0.00048576,0.086
0.16275,1.6885e-11,-1.0723e-05,0.98455,1,0.0029146,0,0.00064768,0.086
0.16275,1.368e-11,-1.1707e-05,0.93666,1,0.0030765,0,0.0008096,0.086
0.16275,9.7916e-12,-1.1786e-05,0.8763,1,0.0032384,0,0.00097152,0.086
0.16275,4.6645e-12,-1.097e-05,0.80177,1,0.0034003,0,0.0011334,0.086
0.16275,-3.8153e-13,-9.4232e-06,0.71363,1,0.0035623,0,0.0012954,0.086
0.16275,-4.1015e-12,-7.2812e-06,0.60942,1,0.0037242,0,0.0014573,0.086
0.16275,-4.3626e-12,-5.1399e-06,0.5037,1,0.0038861,0,0.0016192,0.086
0.16275,-3.2417e-12,-3.158e-06,0.39101,1,0.004048,0,0.0017811,0.086
0.16275,-1.8435e-12,-1.5367e-06,0.26996,1,0.0042099,0,0.001943,0.086
0.16275,-4.2088e-13,-4.7881e-07,0.13964,1,0.0043719,0,0.002105,0.086
0.16275,0,0,0,1,0.0045338,0,0.0022669,0.086
