"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.58374,0,0,0,1,0,0,-0.0022669,0.05
0.58374,-1.035e-12,1.8492e-07,0.0039664,1,4.5337e-06,0,-0.0022624,0.05
0.58374,-2.07e-12,3.6985e-07,0.0079331,1,9.0676e-06,0,-0.0022578,0.05
0.58374,-3.1049e-12,5.5477e-07,0.0119,1,1.3601e-05,0,-0.0022533,0.05
0.58374,-4.1399e-12,7.397e-07,0.015866,1,1.8135e-05,0,-0.0022488,0.05
0.58374,-5.1749e-12,9.2462e-07,0.019833,1,2.2669e-05,0,-0.0022442,0.05
0.58374,-6.2099e-12,1.1096e-06,0.023799,1,2.7203e-05,0,-0.0022397,0.05
0.58374,-7.2448e-12,1.2945e-06,0.027766,1,3.1736e-05,0,-0.0022352,0.05
0.58374,-8.2798e-12,1.4794e-06,0.031732,1,3.627e-05,0,-0.0022306,0.05
0.58374,-9.3148e-12,1.6643e-06,0.035699,1,4.0804e-05,0,-0.0022261,0.05
0.58374,-1.035e-11,1.8492e-06,0.039665,1,4.5338e-05,0,-0.0022216,0.05
0.58374,-1.1385e-11,2.0342e-06,0.043632,1,4.9872e-05,0,-0.002217,0.05
0.58374,-1.242e-11,2.2191e-06,0.047598,1,5.4405e-05,0,-0.0022125,0.05
0.58374,-1.3455e-11,2.404e-06,0.051565,1,5.8939e-05,0,-0.0022079,0.05
0.58374,-1.449e-11,2.5889e-06,0.055531,1,6.3473e-05,0,-0.0022034,0.05
0.58374,-1.5525e-11,2.7739e-06,0.059498,1,6.8007e-05,0,-0.0021989,0.05
0.58374,-1.656e-11,2.9588e-06,0.063464,1,7.254e-05,0,-0.0021943,0.05
0.58374,-1.7595e-11,3.1437e-06,0.067431,1,7.7074e-05,0,-0.0021898,0.05
0.58374,-1.863e-11,3.3286e-06,0.071398,1,8.1608e-05,0,-0.0021853,0.05
0.58374,-1.9665e-11,3.5136e-06,0.075364,1,8.6142e-05,0,-0.0021807,0.05
0.58374,-2.07e-11,3.6985e-06,0.079331,1,9.0676e-05,0,-0.0021762,0.05
0.58374,-2.1735e-11,3.8834e-06,0.083297,1,9.5209e-05,0,-0.0021717,0.05
0.58374,-2.2769e-11,4.0683e-06,0.087264,1,9.9743e-05,0,-0.0021671,0.05
0.58374,-2.3804e-11,4.2533e-06,0.09123,1,0.00010428,0,-0.0021626,0.05
0.58374,-2.4839e-11,4.4382e-06,0.095197,1,0.00010881,0,-0.0021581,0.05
0.58374,-2.5874e-11,4.6231e-06,0.099163,1,0.00011334,0,-0.0021535,0.05
0.58374,-2.6909e-11,4.808e-06,0.10313,1,0.00011788,0,-0.002149,0.05
0.58374,-2.7944e-11,4.993e-06,0.1071,1,0.00012241,0,-0.0021445,0.05
0.58374,-2.8979e-11,5.1779e-06,0.11106,1,0.00012695,0,-0.0021399,0.05
0.58374,-3.0014e-11,5.3628e-06,0.11503,1,0.00013148,0,-0.0021354,0.05
0.58374,-3.1049e-11,5.5477e-06,0.119,1,0.00013601,0,-0.0021309,0.05
0.58374,-3.1525e-11,5.8404e-06,0.12285,1,0.00014055,0,-0.0021263,0.05
0.58374,-3.142e-11,6.2448e-06,0.12658,1,0.00014508,0,-0.0021218,0.05
0.58374,-3.1314e-11,6.6493e-06,0.13032,1,0.00014961,0,-0.0021173,0.05
0.58374,-3.1209e-11,7.0538e-06,0.13405,1,0.00015415,0,-0.0021127,0.05
0.58374,-3.1104e-11,7.4583e-06,0.13779,1,0.00015868,0,-0.0021082,0.05
0.58374,-3.0999e-11,7.8627e-06,0.14152,1,0.00016322,0,-0.0021037,0.05
0.58374,-3.0893e-11,8.2672e-06,0.14526,1,0.00016775,0,-0.0020991,0.05
0.58374,-3.0788e-11,8.6717e-06,0.14899,1,0.00017228,0,-0.0020946,0.05
0.58374,-3.0683e-11,9.0762e-06,0.15273,1,0.00017682,0,-0.0020901,0.05
0.58374,-3.0577e-11,9.4806e-06,0.15646,1,0.00018135,0,-0.0020855,0.05
0.58374,-3.0472e-11,9.8851e-06,0.1602,1,0.00018589,0,-0.002081,0.05
0.58374,-3.0367e-11,1.029e-05,0.16393,1,0.00019042,0,-0.0020765,0.05
0.58374,-3.0262e-11,1.0694e-05,0.16767,1,0.00019495,0,-0.0020719,0.05
0.58374,-3.0156e-11,1.1099e-05,0.1714,1,0.00019949,0,-0.0020674,0.05
0.58375,-3.0051e-11,1.1503e-05,0.17513,1,0.00020402,0,-0.0020629,0.05
0.58375,-2.9946e-11,1.1907e-05,0.17887,1,0.00020855,0,-0.0020583,0.05
0.58375,-2.9841e-11,1.2312e-05,0.1826,1,0.00021309,0,-0.0020538,0.05
0.58375,-2.9735e-11,1.2716e-05,0.18634,1,0.00021762,0,-0.0020493,0.05
0.58375,-2.963e-11,1.3121e-05,0.19007,1,0.00022216,0,-0.0020447,0.05
0.58375,-2.9525e-11,1.3525e-05,0.19381,1,0.00022669,0,-0.0020402,0.05
0.58375,-2.942e-11,1.393e-05,0.19754,1,0.00023122,0,-0.0020357,0.05
0.58375,-2.9314e-11,1.4334e-05,0.20128,1,0.00023576,0,-0.0020311,0.05
0.58375,-2.9209e-11,1.4739e-05,0.20501,1,0.00024029,0,-0.0020266,0.05
0.58375,-2.9104e-11,1.5143e-05,0.20875,1,0.00024482,0,-0.0020221,0.05
0.58375,-2.8998e-11,1.5548e-05,0.21248,1,0.00024936,0,-0.0020175,0.05
0.58375,-2.8893e-11,1.5952e-05,0.21622,1,0.00025389,0,-0.002013,0.05
0.58375,-2.8788e-11,1.6357e-05,0.21995,1,0.00025843,0,-0.0020085,0.05
0.58375,-2.8683e-11,1.6761e-05,0.22369,1,0.00026296,0,-0.0020039,0.05
0.58375,-2.8577e-11,1.7166e-05,0.22742,1,0.00026749,0,-0.0019994,0.05
0.58375,-2.8472e-11,1.757e-05,0.23116,1,0.00027203,0,-0.0019949,0.05
0.58375,-2.8367e-11,1.7975e-05,0.23489,1,0.00027656,0,-0.0019903,0.05
0.58375,-2.9134e-11,1.8622e-05,0.23839,1,0.00028109,0,-0.0019858,0.05
0.58375,-2.9919e-11,1.9274e-05,0.24189,1,0.00028563,0,-0.0019813,0.05
0.58375,-3.0703e-11,1.9926e-05,0.24538,1,0.00029016,0,-0.0019767,0.05
0.58375,-3.1488e-11,2.0578e-05,0.24888,1,0.0002947,0,-0.0019722,0.05
0.58375,-3.2272e-11,2.1231e-05,0.25237,1,0.00029923,0,-0.0019677,0.05
0.58375,-3.3056e-11,2.1883e-05,0.25587,1,0.00030376,0,-0.0019631,0.05
0.58375,-3.3841e-11,2.2535e-05,0.25936,1,0.0003083,0,-0.0019586,0.05
0.58375,-3.4625e-11,2.3187e-05,0.26286,1,0.00031283,0,-0.0019541,0.05
0.58375,-3.541e-11,2.3839e-05,0.26635,1,0.00031736,0,-0.0019495,0.05
0.58375,-3.6194e-11,2.4491e-05,0.26985,1,0.0003219,0,-0.001945,0.05
0.58375,-3.6978e-11,2.5143e-05,0.27334,1,0.00032643,0,-0.0019405,0.05
0.58375,-3.7763e-11,2.5796e-05,0.27684,1,0.00033097,0,-0.0019359,0.05
0.58375,-3.8547e-11,2.6448e-05,0.28033,1,0.0003355,0,-0.0019314,0.05
0.58375,-3.9331e-11,2.71e-05,0.28383,1,0.00034003,0,-0.0019269,0.05
0.58375,-4.0116e-11,2.7752e-05,0.28732,1,0.00034457,0,-0.0019223,0.05
0.58375,-4.09e-11,2.8404e-05,0.29082,1,0.0003491,0,-0.0019178,0.05
0.58375,-4.1685e-11,2.9056e-05,0.29432,1,0.00035363,0,-0.0019133,0.05
0.58375,-4.2469e-11,2.9709e-05,0.29781,1,0.00035817,0,-0.0019087,0.05
0.58375,-4.3253e-11,3.0361e-05,0.30131,1,0.0003627,0,-0.0019042,0.05
0.58375,-4.4038e-11,3.1013e-05,0.3048,1,0.00036724,0,-0.0018997,0.05
0.58375,-4.4822e-11,3.1665e-05,0.3083,1,0.00037177,0,-0.0018951,0.05
0.58375,-4.5607e-11,3.2317e-05,0.31179,1,0.0003763,0,-0.0018906,0.05
0.58375,-4.6391e-11,3.2969e-05,0.31529,1,0.00038084,0,-0.0018861,0.05
0.58375,-4.7175e-11,3.3621e-05,0.31878,1,0.00038537,0,-0.0018815,0.05
0.58375,-4.796e-11,3.4274e-05,0.32228,1,0.0003899,0,-0.001877,0.05
0.58375,-4.8744e-11,3.4926e-05,0.32577,1,0.00039444,0,-0.0018725,0.05
0.58375,-4.9528e-11,3.5578e-05,0.32927,1,0.00039897,0,-0.0018679,0.05
0.58375,-5.0313e-11,3.623e-05,0.33276,1,0.00040351,0,-0.0018634,0.05
0.58375,-5.1097e-11,3.6882e-05,0.33626,1,0.00040804,0,-0.0018588,0.05
0.58375,-5.1882e-11,3.7534e-05,0.33975,1,0.00041257,0,-0.0018543,0.05
0.58375,-5.3308e-11,3.827e-05,0.34314,1,0.00041711,0,-0.0018498,0.05
0.58375,-5.5455e-11,3.9098e-05,0.34642,1,0.00042164,0,-0.0018452,0.05
0.58375,-5.7601e-11,3.9927e-05,0.34969,1,0.00042618,0,-0.0018407,0.05
0.58375,-5.9747e-11,4.0755e-05,0.35296,1,0.00043071,0,-0.0018362,0.05
0.58375,-6.1894e-11,4.1584e-05,0.35623,1,0.00043524,0,-0.0018316,0.05
0.58375,-6.404e-11,4.2413e-05,0.3595,1,0.00043978,0,-0.0018271,0.05
0.58375,-6.6187e-11,4.3241e-05,0.36277,1,0.00044431,0,-0.0018226,0.05
0.58375,-6.8333e-11,4.407e-05,0.36605,1,0.00044884,0,-0.001818,0.05
0.58375,-7.0479e-11,4.4898e-05,0.36932,1,0.00045338,0,-0.0018135,0.05
0.58375,-7.2625e-11,4.5727e-05,0.37259,1,0.00045791,0,-0.001809,0.05
0.58375,-7.4772e-11,4.6555e-05,0.37586,1,0.00046245,0,-0.0018044,0.05
0.58375,-7.6918e-11,4.7384e-05,0.37913,1,0.00046698,0,-0.0017999,0.05
0.58375,-7.9065e-11,4.8213e-05,0.3824,1,0.00047151,0,-0.0017954,0.05
0.58375,-8.1211e-11,4.9041e-05,0.38568,1,0.00047605,0,-0.0017908,0.05
0.58375,-8.3357e-11,4.987e-05,0.38895,1,0.00048058,0,-0.0017863,0.05
0.58375,-8.5504e-11,5.0698e-05,0.39222,1,0.00048511,0,-0.0017818,0.05
0.58375,-8.765e-11,5.1527e-05,0.39549,1,0.00048965,0,-0.0017772,0.05
0.58375,-8.9796e-11,5.2356e-05,0.39876,1,0.00049418,0,-0.0017727,0.05
0.58375,-9.1943e-11,5.3184e-05,0.40203,1,0.00049872,0,-0.0017682,0.05
0.58375,-9.4089e-11,5.4013e-05,0.40531,1,0.00050325,0,-0.0017636,0.05
0.58375,-9.6235e-11,5.4841e-05,0.40858,1,0.00050778,0,-0.0017591,0.05
0.58375,-9.8382e-11,5.567e-05,0.41185,1,0.00051232,0,-0.0017546,0.05
0.58375,-1.0053e-10,5.6498e-05,0.41512,1,0.00051685,0,-0.00175,0.05
0.58375,-1.0267e-10,5.7327e-05,0.41839,1,0.00052138,0,-0.0017455,0.05
0.58375,-1.0482e-10,5.8156e-05,0.42166,1,0.00052592,0,-0.001741,0.05
0.58375,-1.0697e-10,5.8984e-05,0.42494,1,0.00053045,0,-0.0017364,0.05
0.58375,-1.0911e-10,5.9813e-05,0.42821,1,0.00053499,0,-0.0017319,0.05
0.58375,-1.1126e-10,6.0641e-05,0.43148,1,0.00053952,0,-0.0017274,0.05
0.58375,-1.1341e-10,6.147e-05,0.43475,1,0.00054405,0,-0.0017228,0.05
0.58375,-1.1555e-10,6.2299e-05,0.43802,1,0.00054859,0,-0.0017183,0.05
0.58375,-1.177e-10,6.3127e-05,0.44129,1,0.00055312,0,-0.0017138,0.05
0.58375,-1.2122e-10,6.4059e-05,0.44437,1,0.00055765,0,-0.0017092,0.05
0.58375,-1.248e-10,6.4994e-05,0.44744,1,0.00056219,0,-0.0017047,0.05
0.58375,-1.2838e-10,6.593e-05,0.45051,1,0.00056672,0,-0.0017002,0.05
0.58375,-1.3195e-10,6.6866e-05,0.45358,1,0.00057126,0,-0.0016956,0.05
0.58375,-1.3553e-10,6.7802e-05,0.45665,1,0.00057579,0,-0.0016911,0.05
0.58375,-1.3911e-10,6.8737e-05,0.45973,1,0.00058032,0,-0.0016866,0.05
0.58375,-1.4269e-10,6.9673e-05,0.4628,1,0.00058486,0,-0.001682,0.05
0.58375,-1.4626e-10,7.0609e-05,0.46587,1,0.00058939,0,-0.0016775,0.05
0.58375,-1.4984e-10,7.1544e-05,0.46894,1,0.00059392,0,-0.001673,0.05
0.58375,-1.5342e-10,7.248e-05,0.47201,1,0.00059846,0,-0.0016684,0.05
0.58375,-1.5699e-10,7.3416e-05,0.47508,1,0.00060299,0,-0.0016639,0.05
0.58375,-1.6057e-10,7.4351e-05,0.47815,1,0.00060753,0,-0.0016594,0.05
0.58375,-1.6415e-10,7.5287e-05,0.48122,1,0.00061206,0,-0.0016548,0.05
0.58375,-1.6773e-10,7.6223e-05,0.48429,1,0.00061659,0,-0.0016503,0.05
0.58375,-1.713e-10,7.7158e-05,0.48736,1,0.00062113,0,-0.0016458,0.05
0.58375,-1.7488e-10,7.8094e-05,0.49043,1,0.00062566,0,-0.0016412,0.05
0.58375,-1.7846e-10,7.903e-05,0.4935,1,0.0006302,0,-0.0016367,0.05
0.58375,-1.8203e-10,7.9965e-05,0.49657,1,0.00063473,0,-0.0016322,0.05
0.58375,-1.8561e-10,8.0901e-05,0.49964,1,0.00063926,0,-0.0016276,0.05
0.58375,-1.8919e-10,8.1837e-05,0.50271,1,0.0006438,0,-0.0016231,0.05
0.58375,-1.9277e-10,8.2772e-05,0.50578,1,0.00064833,0,-0.0016186,0.05
0.58375,-1.9634e-10,8.3708e-05,0.50885,1,0.00065286,0,-0.001614,0.05
0.58375,-1.9992e-10,8.4644e-05,0.51192,1,0.0006574,0,-0.0016095,0.05
