"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1203,2.2263e-08,0.00019735,-0.00088066,1,0.0012,0,-0.0072384,0.048
0.1203,2.2638e-08,0.00020547,-0.00089413,1,0.0012164,0,-0.007222,0.048
0.1203,2.3013e-08,0.00021359,-0.0009076,1,0.0012329,0,-0.0072055,0.048
0.1203,2.3388e-08,0.00022171,-0.00092107,1,0.0012493,0,-0.0071891,0.048
0.1203,2.3763e-08,0.00022983,-0.00093454,1,0.0012658,0,-0.0071726,0.048
0.1203,2.4138e-08,0.00023795,-0.00094801,1,0.0012822,0,-0.0071562,0.048
0.1203,2.4513e-08,0.00024607,-0.00096147,1,0.0012986,0,-0.0071398,0.048
0.1203,2.4889e-08,0.00025419,-0.00097494,1,0.0013151,0,-0.0071233,0.048
0.1203,2.5264e-08,0.00026231,-0.00098841,1,0.0013315,0,-0.0071069,0.048
0.1203,2.5639e-08,0.00027043,-0.0010019,1,0.0013479,0,-0.0070904,0.048
0.1203,2.6014e-08,0.00027855,-0.0010154,1,0.0013644,0,-0.007074,0.048
0.1203,2.6389e-08,0.00028667,-0.0010288,1,0.0013808,0,-0.0070576,0.048
0.1203,2.6764e-08,0.00029479,-0.0010423,1,0.0013973,0,-0.0070411,0.048
0.1203,2.7139e-08,0.0003029,-0.0010558,1,0.0014137,0,-0.0070247,0.048
0.1203,2.7514e-08,0.00031102,-0.0010692,1,0.0014301,0,-0.0070083,0.048
0.1203,2.789e-08,0.00031914,-0.0010827,1,0.0014466,0,-0.0069918,0.048
0.1203,2.8265e-08,0.00032726,-0.0010962,1,0.001463,0,-0.0069754,0.048
0.1203,2.864e-08,0.00033538,-0.0011096,1,0.0014795,0,-0.0069589,0.048
0.12031,2.9015e-08,0.0003435,-0.0011231,1,0.0014959,0,-0.0069425,0.048
0.12031,2.939e-08,0.00035162,-0.0011366,1,0.0015123,0,-0.0069261,0.048
0.12031,2.9765e-08,0.00035974,-0.00115,1,0.0015288,0,-0.0069096,0.048
0.12031,3.014e-08,0.00036786,-0.0011635,1,0.0015452,0,-0.0068932,0.048
0.12031,3.0515e-08,0.00037598,-0.001177,1,0.0015616,0,-0.0068767,0.048
