"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.059077,-1.1017e-12,2.4332e-05,0.22032,1,0.00025878,0,-0.0020112,0.045
0.059077,-1.1386e-12,2.4931e-05,0.22406,1,0.00026332,0,-0.0020067,0.045
0.059077,-1.1755e-12,2.553e-05,0.2278,1,0.00026786,0,-0.0020021,0.045
0.059077,-1.2123e-12,2.6129e-05,0.23154,1,0.0002724,0,-0.0019976,0.045
0.059077,-1.2492e-12,2.6729e-05,0.23528,1,0.00027694,0,-0.0019931,0.045
0.059077,-1.2508e-12,2.7677e-05,0.23879,1,0.00028148,0,-0.0019885,0.045
0.059077,-1.2507e-12,2.8641e-05,0.24228,1,0.00028602,0,-0.001984,0.045
0.059077,-1.2507e-12,2.9606e-05,0.24578,1,0.00029056,0,-0.0019794,0.045
0.059077,-1.2506e-12,3.057e-05,0.24928,1,0.0002951,0,-0.0019749,0.045
0.059077,-1.2505e-12,3.1535e-05,0.25278,1,0.00029964,0,-0.0019704,0.045
0.059077,-1.2505e-12,3.2499e-05,0.25627,1,0.00030418,0,-0.0019658,0.045
0.059077,-1.2504e-12,3.3464e-05,0.25977,1,0.00030872,0,-0.0019613,0.045
0.059077,-1.2503e-12,3.4428e-05,0.26327,1,0.00031326,0,-0.0019567,0.045
0.059077,-1.2503e-12,3.5393e-05,0.26676,1,0.0003178,0,-0.0019522,0.045
0.059077,-1.2502e-12,3.6357e-05,0.27026,1,0.00032234,0,-0.0019477,0.045
0.059077,-1.2501e-12,3.7322e-05,0.27376,1,0.00032688,0,-0.0019431,0.045
0.059077,-1.25e-12,3.8286e-05,0.27726,1,0.00033142,0,-0.0019386,0.045
0.059077,-1.25e-12,3.9251e-05,0.28075,1,0.00033596,0,-0.001934,0.045
0.059077,-1.2499e-12,4.0215e-05,0.28425,1,0.0003405,0,-0.0019295,0.045
0.059077,-1.2464e-12,4.118e-05,0.28775,1,0.00034504,0,-0.001925,0.045
0.059077,-1.2316e-12,4.2144e-05,0.29124,1,0.00034958,0,-0.0019204,0.045
0.059077,-1.2497e-12,4.3109e-05,0.29474,1,0.00035412,0,-0.0019159,0.045
0.059077,-1.2496e-12,4.4073e-05,0.29824,1,0.00035866,0,-0.0019113,0.045
0.059077,-1.2496e-12,4.5038e-05,0.30174,1,0.0003632,0,-0.0019068,0.045
0.059077,-1.2495e-12,4.6002e-05,0.30523,1,0.00036774,0,-0.0019023,0.045
0.059077,-1.2494e-12,4.6967e-05,0.30873,1,0.00037228,0,-0.0018977,0.045
0.059078,-1.2493e-12,4.7931e-05,0.31223,1,0.00037682,0,-0.0018932,0.045
0.059078,-1.2493e-12,4.8896e-05,0.31572,1,0.00038136,0,-0.0018886,0.045
0.059078,-1.2492e-12,4.986e-05,0.31922,1,0.0003859,0,-0.0018841,0.045
0.059078,-1.2491e-12,5.0825e-05,0.32272,1,0.00039044,0,-0.0018796,0.045
0.059078,-1.2491e-12,5.1789e-05,0.32622,1,0.00039498,0,-0.001875,0.045
0.059078,-1.249e-12,5.2754e-05,0.32971,1,0.00039952,0,-0.0018705,0.045
0.059078,-1.2489e-12,5.3718e-05,0.33321,1,0.00040406,0,-0.0018659,0.045
0.059078,-1.2488e-12,5.4683e-05,0.33671,1,0.0004086,0,-0.0018614,0.045
0.059078,-1.2488e-12,5.5647e-05,0.3402,1,0.00041314,0,-0.0018569,0.045
0.059078,-1.3557e-12,5.6725e-05,0.3436,1,0.00041768,0,-0.0018523,0.045
0.059078,-1.2104e-12,5.7951e-05,0.34687,1,0.00042222,0,-0.0018478,0.045
0.059078,-1.1514e-12,5.9176e-05,0.35014,1,0.00042676,0,-0.0018432,0.045
0.059078,-1.1084e-12,6.0402e-05,0.35341,1,0.0004313,0,-0.0018387,0.045
0.059078,-5.2284e-12,6.1628e-05,0.35668,1,0.00043584,0,-0.0018342,0.045
0.059078,-1.2716e-12,6.2854e-05,0.35995,1,0.00044038,0,-0.0018296,0.045
0.059078,-9.8721e-13,6.408e-05,0.36322,1,0.00044492,0,-0.0018251,0.045
0.059078,-2.0284e-12,6.5305e-05,0.36649,1,0.00044946,0,-0.0018205,0.045
0.059078,-1.1448e-11,6.6531e-05,0.36976,1,0.000454,0,-0.001816,0.045
0.059078,-9.9385e-13,6.7757e-05,0.37303,1,0.00045854,0,-0.0018115,0.045
0.059078,-7.3756e-12,6.8983e-05,0.3763,1,0.00046308,0,-0.0018069,0.045
0.059078,-7.9456e-13,7.0209e-05,0.37957,1,0.00046762,0,-0.0018024,0.045
0.059078,-2.1346e-12,7.1434e-05,0.38284,1,0.00047216,0,-0.0017978,0.045
0.059078,-7.2319e-13,7.266e-05,0.38611,1,0.0004767,0,-0.0017933,0.045
0.059078,-6.8523e-13,7.3886e-05,0.38938,1,0.00048124,0,-0.0017888,0.045
0.059078,-4.9134e-12,7.5112e-05,0.39265,1,0.00048578,0,-0.0017842,0.045
0.059078,-3.6884e-12,7.6338e-05,0.39592,1,0.00049032,0,-0.0017797,0.045
0.059078,-5.3703e-13,7.7563e-05,0.39919,1,0.00049486,0,-0.0017751,0.045
0.059078,-8.099e-13,7.8789e-05,0.40246,1,0.0004994,0,-0.0017706,0.045
0.059078,-4.5585e-13,8.0015e-05,0.40573,1,0.00050394,0,-0.0017661,0.045
0.059078,-2.4759e-12,8.1241e-05,0.409,1,0.00050848,0,-0.0017615,0.045
0.059078,-3.9129e-13,8.2467e-05,0.41227,1,0.00051302,0,-0.001757,0.045
0.059078,-3.623e-13,8.3692e-05,0.41554,1,0.00051756,0,-0.0017524,0.045
0.059078,-8.7072e-13,8.4918e-05,0.41881,1,0.0005221,0,-0.0017479,0.045
0.059078,-2.6347e-13,8.6144e-05,0.42208,1,0.00052664,0,-0.0017434,0.045
0.059078,-9.5575e-13,8.737e-05,0.42535,1,0.00053118,0,-0.0017388,0.045
0.059078,-8.9319e-12,8.8596e-05,0.42861,1,0.00053572,0,-0.0017343,0.045
0.059078,-1.2677e-13,8.9821e-05,0.43188,1,0.00054026,0,-0.0017297,0.045
0.059078,-9.0489e-14,9.1047e-05,0.43515,1,0.0005448,0,-0.0017252,0.045
0.059078,-8.3972e-14,9.2273e-05,0.43842,1,0.00054934,0,-0.0017207,0.045
0.059078,2.2556e-08,9.3501e-05,0.44169,1,0.00055388,0,-0.0017161,0.045
0.059078,6.0383e-20,9.4868e-05,0.44478,1,0.00055842,0,-0.0017116,0.045
0.059078,2.9058e-20,9.6251e-05,0.44784,1,0.00056296,0,-0.001707,0.045
0.059078,3.2516e-21,9.7634e-05,0.4509,1,0.0005675,0,-0.0017025,0.045
0.059078,-1.7647e-20,9.9017e-05,0.45397,1,0.00057204,0,-0.001698,0.045
0.059078,-3.4238e-20,0.0001004,0.45703,1,0.00057658,0,-0.0016934,0.045
0.059078,-4.7111e-20,0.00010178,0.4601,1,0.00058112,0,-0.0016889,0.045
0.059078,-5.6835e-20,0.00010317,0.46316,1,0.00058566,0,-0.0016843,0.045
0.059078,-6.3953e-20,0.00010455,0.46622,1,0.0005902,0,-0.0016798,0.045
0.059078,-6.8977e-20,0.00010593,0.46929,1,0.00059474,0,-0.0016753,0.045
0.059078,-7.2379e-20,0.00010731,0.47235,1,0.00059928,0,-0.0016707,0.045
0.059079,-7.4588e-20,0.0001087,0.47542,1,0.00060382,0,-0.0016662,0.045
0.059079,-7.5976e-20,0.00011008,0.47848,1,0.00060836,0,-0.0016616,0.045
0.059079,-7.6855e-20,0.00011146,0.48154,1,0.0006129,0,-0.0016571,0.045
0.059079,-7.747e-20,0.00011285,0.48461,1,0.00061744,0,-0.0016526,0.045
0.059079,1.7598e-14,0.00011423,0.48767,1,0.00062198,0,-0.001648,0.045
0.059079,6.1255e-14,0.00011561,0.49074,1,0.00062652,0,-0.0016435,0.045
0.059079,-7.894e-20,0.000117,0.4938,1,0.00063106,0,-0.0016389,0.045
0.059079,-7.9243e-20,0.00011838,0.49686,1,0.0006356,0,-0.0016344,0.045
0.059079,-7.9153e-20,0.00011976,0.49993,1,0.00064014,0,-0.0016299,0.045
0.059079,-7.8309e-20,0.00012114,0.50299,1,0.00064468,0,-0.0016253,0.045
0.059079,-7.6214e-20,0.00012253,0.50606,1,0.00064922,0,-0.0016208,0.045
0.059079,-7.2226e-20,0.00012391,0.50912,1,0.00065376,0,-0.0016162,0.045
0.059079,-6.5542e-20,0.00012529,0.51218,1,0.0006583,0,-0.0016117,0.045
0.059079,-5.5191e-20,0.00012668,0.51525,1,0.00066284,0,-0.0016072,0.045
0.059079,-4.0015e-20,0.00012806,0.51831,1,0.00066738,0,-0.0016026,0.045
0.059079,-1.8666e-20,0.00012944,0.52138,1,0.00067192,0,-0.0015981,0.045
0.059079,1.0418e-20,0.00013083,0.52444,1,0.00067646,0,-0.0015935,0.045
0.059079,4.9022e-20,0.00013221,0.5275,1,0.000681,0,-0.001589,0.045
0.059079,9.9166e-20,0.00013359,0.53057,1,0.00068554,0,-0.0015845,0.045
0.059079,1.6313e-19,0.00013497,0.53363,1,0.00069008,0,-0.0015799,0.045
0.059079,2.8886e-19,0.00013638,0.53663,1,0.00069462,0,-0.0015754,0.045
0.059079,2.0916e-19,0.00013781,0.53952,1,0.00069916,0,-0.0015708,0.045
0.059079,1.4438e-19,0.00013925,0.54241,1,0.0007037,0,-0.0015663,0.045
0.059079,9.2884e-20,0.00014068,0.5453,1,0.00070824,0,-0.0015618,0.045
0.059079,5.3062e-20,0.00014212,0.5482,1,0.00071278,0,-0.0015572,0.045
0.059079,2.3356e-20,0.00014355,0.55109,1,0.00071732,0,-0.0015527,0.045
0.059079,2.2638e-21,0.00014499,0.55398,1,0.00072186,0,-0.0015481,0.045
0.059079,-1.1646e-20,0.00014642,0.55687,1,0.0007264,0,-0.0015436,0.045
0.059079,-1.9717e-20,0.00014786,0.55976,1,0.00073094,0,-0.0015391,0.045
0.059079,-2.3194e-20,0.00014929,0.56265,1,0.00073548,0,-0.0015345,0.045
0.059079,-2.3206e-20,0.00015073,0.56554,1,0.00074002,0,-0.00153,0.045
0.059079,-2.0754e-20,0.00015216,0.56844,1,0.00074456,0,-0.0015254,0.045
0.059079,-1.6688e-20,0.0001536,0.57133,1,0.0007491,0,-0.0015209,0.045
0.059079,-1.1696e-20,0.00015503,0.57422,1,0.00075364,0,-0.0015164,0.045
0.059079,-6.2854e-21,0.00015647,0.57711,1,0.00075818,0,-0.0015118,0.045
0.059079,4.0489e-15,0.0001579,0.58,1,0.00076272,0,-0.0015073,0.045
0.059079,4.796e-21,0.00015934,0.58289,1,0.00076726,0,-0.0015027,0.045
0.059079,1.0538e-20,0.00016077,0.58578,1,0.0007718,0,-0.0014982,0.045
0.059079,1.6884e-20,0.00016221,0.58868,1,0.00077634,0,-0.0014937,0.045
0.059079,2.4535e-20,0.00016364,0.59157,1,0.00078088,0,-0.0014891,0.045
0.059079,3.4501e-20,0.00016508,0.59446,1,0.00078542,0,-0.0014846,0.045
0.059079,4.8121e-20,0.00016651,0.59735,1,0.00078996,0,-0.00148,0.045
0.059079,6.7092e-20,0.00016795,0.60024,1,0.0007945,0,-0.0014755,0.045
0.059079,9.3493e-20,0.00016938,0.60313,1,0.00079904,0,-0.001471,0.045
