"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.059092,0,0,0,1,0,0,-0.0022669,0.045
0.059092,-1.4066e-13,2.7603e-07,0.0039805,1,4.5337e-06,0,-0.0022624,0.045
0.059092,-2.8134e-13,5.5207e-07,0.0079613,1,9.0676e-06,0,-0.0022578,0.045
0.059092,-4.22e-13,8.281e-07,0.011942,1,1.3601e-05,0,-0.0022533,0.045
0.059092,-5.6267e-13,1.1041e-06,0.015923,1,1.8135e-05,0,-0.0022488,0.045
0.059092,-7.0334e-13,1.3802e-06,0.019903,1,2.2669e-05,0,-0.0022442,0.045
0.059092,-8.4401e-13,1.6562e-06,0.023884,1,2.7203e-05,0,-0.0022397,0.045
0.059092,-9.8467e-13,1.9322e-06,0.027864,1,3.1736e-05,0,-0.0022352,0.045
0.059092,-1.1253e-12,2.2083e-06,0.031845,1,3.627e-05,0,-0.0022306,0.045
0.059092,-1.266e-12,2.4843e-06,0.035826,1,4.0804e-05,0,-0.0022261,0.045
0.059092,-1.4067e-12,2.7603e-06,0.039806,1,4.5338e-05,0,-0.0022216,0.045
0.059092,-1.5473e-12,3.0364e-06,0.043787,1,4.9872e-05,0,-0.002217,0.045
0.059092,-1.688e-12,3.3124e-06,0.047767,1,5.4405e-05,0,-0.0022125,0.045
0.059092,-1.8287e-12,3.5885e-06,0.051748,1,5.8939e-05,0,-0.0022079,0.045
0.059092,-1.9693e-12,3.8645e-06,0.055729,1,6.3473e-05,0,-0.0022034,0.045
0.059092,-2.11e-12,4.1405e-06,0.059709,1,6.8007e-05,0,-0.0021989,0.045
0.059092,-2.2507e-12,4.4166e-06,0.06369,1,7.254e-05,0,-0.0021943,0.045
0.059092,-2.3913e-12,4.6926e-06,0.06767,1,7.7074e-05,0,-0.0021898,0.045
0.059092,-2.532e-12,4.9686e-06,0.071651,1,8.1608e-05,0,-0.0021853,0.045
0.059092,-2.6727e-12,5.2447e-06,0.075632,1,8.6142e-05,0,-0.0021807,0.045
0.059092,-2.8134e-12,5.5207e-06,0.079612,1,9.0676e-05,0,-0.0021762,0.045
0.059092,-2.954e-12,5.7967e-06,0.083593,1,9.5209e-05,0,-0.0021717,0.045
0.059092,-3.0947e-12,6.0728e-06,0.087574,1,9.9743e-05,0,-0.0021671,0.045
0.059092,-3.2354e-12,6.3488e-06,0.091554,1,0.00010428,0,-0.0021626,0.045
0.059092,-3.376e-12,6.6248e-06,0.095535,1,0.00010881,0,-0.0021581,0.045
0.059092,-3.5167e-12,6.9009e-06,0.099516,1,0.00011334,0,-0.0021535,0.045
0.059092,-3.6574e-12,7.1769e-06,0.1035,1,0.00011788,0,-0.002149,0.045
0.059092,-3.798e-12,7.4529e-06,0.10748,1,0.00012241,0,-0.0021445,0.045
0.059092,-3.9387e-12,7.729e-06,0.11146,1,0.00012695,0,-0.0021399,0.045
0.059092,-4.0794e-12,8.005e-06,0.11544,1,0.00013148,0,-0.0021354,0.045
0.059092,-4.22e-12,8.281e-06,0.11942,1,0.00013601,0,-0.0021309,0.045
0.059093,-4.3159e-12,8.7219e-06,0.12328,1,0.00014055,0,-0.0021263,0.045
0.059093,-4.3653e-12,9.3341e-06,0.12703,1,0.00014508,0,-0.0021218,0.045
0.059093,-4.4146e-12,9.9461e-06,0.13077,1,0.00014961,0,-0.0021173,0.045
0.059093,-4.464e-12,1.0558e-05,0.13452,1,0.00015415,0,-0.0021127,0.045
0.059093,-4.5134e-12,1.117e-05,0.13826,1,0.00015868,0,-0.0021082,0.045
0.059093,-4.5628e-12,1.1782e-05,0.14201,1,0.00016322,0,-0.0021037,0.045
0.059093,-4.6121e-12,1.2395e-05,0.14575,1,0.00016775,0,-0.0020991,0.045
0.059093,-4.6615e-12,1.3007e-05,0.1495,1,0.00017228,0,-0.0020946,0.045
0.059093,-4.7109e-12,1.3619e-05,0.15324,1,0.00017682,0,-0.0020901,0.045
0.059093,-4.7603e-12,1.4231e-05,0.15699,1,0.00018135,0,-0.0020855,0.045
0.059093,-4.8096e-12,1.4843e-05,0.16073,1,0.00018589,0,-0.002081,0.045
0.059093,-4.859e-12,1.5455e-05,0.16448,1,0.00019042,0,-0.0020765,0.045
0.059093,-4.9084e-12,1.6067e-05,0.16822,1,0.00019495,0,-0.0020719,0.045
0.059093,-4.9578e-12,1.6679e-05,0.17197,1,0.00019949,0,-0.0020674,0.045
0.059093,-5.0071e-12,1.7291e-05,0.17571,1,0.00020402,0,-0.0020629,0.045
0.059093,-5.0565e-12,1.7903e-05,0.17946,1,0.00020855,0,-0.0020583,0.045
0.059093,-5.1059e-12,1.8516e-05,0.1832,1,0.00021309,0,-0.0020538,0.045
0.059093,-5.1552e-12,1.9128e-05,0.18695,1,0.00021762,0,-0.0020493,0.045
0.059093,-5.2046e-12,1.974e-05,0.19069,1,0.00022216,0,-0.0020447,0.045
0.059093,-5.254e-12,2.0352e-05,0.19444,1,0.00022669,0,-0.0020402,0.045
0.059093,-5.3034e-12,2.0964e-05,0.19818,1,0.00023122,0,-0.0020357,0.045
0.059093,-5.3527e-12,2.1576e-05,0.20193,1,0.00023576,0,-0.0020311,0.045
0.059093,-5.4021e-12,2.2188e-05,0.20567,1,0.00024029,0,-0.0020266,0.045
0.059094,-5.4515e-12,2.28e-05,0.20942,1,0.00024482,0,-0.0020221,0.045
0.059094,-5.5009e-12,2.3412e-05,0.21316,1,0.00024936,0,-0.0020175,0.045
0.059094,-5.5502e-12,2.4024e-05,0.2169,1,0.00025389,0,-0.002013,0.045
0.059094,-5.5996e-12,2.4637e-05,0.22065,1,0.00025843,0,-0.0020085,0.045
0.059094,-5.649e-12,2.5249e-05,0.22439,1,0.00026296,0,-0.0020039,0.045
0.059094,-5.6984e-12,2.5861e-05,0.22814,1,0.00026749,0,-0.0019994,0.045
0.059094,-5.7477e-12,2.6473e-05,0.23188,1,0.00027203,0,-0.0019949,0.045
0.059094,-5.7971e-12,2.7085e-05,0.23563,1,0.00027656,0,-0.0019903,0.045
0.059094,-5.7651e-12,2.8064e-05,0.23914,1,0.00028109,0,-0.0019858,0.045
0.059094,-5.7316e-12,2.9051e-05,0.24264,1,0.00028563,0,-0.0019813,0.045
0.059094,-5.6981e-12,3.0037e-05,0.24614,1,0.00029016,0,-0.0019767,0.045
0.059094,-5.6645e-12,3.1024e-05,0.24964,1,0.0002947,0,-0.0019722,0.045
0.059094,-5.631e-12,3.201e-05,0.25314,1,0.00029923,0,-0.0019677,0.045
0.059094,-5.5974e-12,3.2997e-05,0.25665,1,0.00030376,0,-0.0019631,0.045
0.059094,-5.5639e-12,3.3984e-05,0.26015,1,0.0003083,0,-0.0019586,0.045
0.059094,-5.5304e-12,3.497e-05,0.26365,1,0.00031283,0,-0.0019541,0.045
0.059094,-5.4968e-12,3.5957e-05,0.26715,1,0.00031736,0,-0.0019495,0.045
0.059094,-5.4633e-12,3.6943e-05,0.27065,1,0.0003219,0,-0.001945,0.045
0.059094,-5.4298e-12,3.793e-05,0.27415,1,0.00032643,0,-0.0019405,0.045
0.059094,-5.3962e-12,3.8916e-05,0.27766,1,0.00033097,0,-0.0019359,0.045
0.059094,-5.3627e-12,3.9903e-05,0.28116,1,0.0003355,0,-0.0019314,0.045
0.059094,-5.3291e-12,4.0889e-05,0.28466,1,0.00034003,0,-0.0019269,0.045
0.059094,-5.2956e-12,4.1876e-05,0.28816,1,0.00034457,0,-0.0019223,0.045
0.059094,-5.2621e-12,4.2862e-05,0.29166,1,0.0003491,0,-0.0019178,0.045
0.059094,-5.2285e-12,4.3849e-05,0.29517,1,0.00035363,0,-0.0019133,0.045
0.059094,-5.195e-12,4.4835e-05,0.29867,1,0.00035817,0,-0.0019087,0.045
0.059094,-5.1615e-12,4.5822e-05,0.30217,1,0.0003627,0,-0.0019042,0.045
0.059094,-5.1279e-12,4.6808e-05,0.30567,1,0.00036724,0,-0.0018997,0.045
0.059094,-5.0944e-12,4.7795e-05,0.30917,1,0.00037177,0,-0.0018951,0.045
0.059094,-5.0609e-12,4.8781e-05,0.31268,1,0.0003763,0,-0.0018906,0.045
0.059094,-5.0273e-12,4.9768e-05,0.31618,1,0.00038084,0,-0.0018861,0.045
0.059094,-4.9938e-12,5.0754e-05,0.31968,1,0.00038537,0,-0.0018815,0.045
0.059095,-4.9602e-12,5.1741e-05,0.32318,1,0.0003899,0,-0.001877,0.045
0.059095,-4.9267e-12,5.2727e-05,0.32668,1,0.00039444,0,-0.0018725,0.045
0.059095,-4.8932e-12,5.3714e-05,0.33019,1,0.00039897,0,-0.0018679,0.045
0.059095,-4.8596e-12,5.47e-05,0.33369,1,0.00040351,0,-0.0018634,0.045
0.059095,-4.8261e-12,5.5687e-05,0.33719,1,0.00040804,0,-0.0018588,0.045
0.059095,-4.7926e-12,5.6674e-05,0.34069,1,0.00041257,0,-0.0018543,0.045
0.059095,-4.7502e-12,5.7785e-05,0.34409,1,0.00041711,0,-0.0018498,0.045
0.059095,-4.6981e-12,5.9036e-05,0.34736,1,0.00042164,0,-0.0018452,0.045
0.059095,-4.6459e-12,6.0287e-05,0.35063,1,0.00042618,0,-0.0018407,0.045
0.059095,-4.5937e-12,6.1539e-05,0.35391,1,0.00043071,0,-0.0018362,0.045
0.059095,-4.5416e-12,6.279e-05,0.35718,1,0.00043524,0,-0.0018316,0.045
0.059095,-4.4894e-12,6.4041e-05,0.36046,1,0.00043978,0,-0.0018271,0.045
0.059095,-4.4372e-12,6.5292e-05,0.36373,1,0.00044431,0,-0.0018226,0.045
0.059095,-4.3851e-12,6.6544e-05,0.36701,1,0.00044884,0,-0.001818,0.045
0.059095,-4.3329e-12,6.7795e-05,0.37028,1,0.00045338,0,-0.0018135,0.045
0.059095,-4.2807e-12,6.9046e-05,0.37355,1,0.00045791,0,-0.001809,0.045
